Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
025230;Gerado               ;222;SJQ2D73;Padronizada;Rota                     ;               ;02/05/2026;29/04/2026;20:32;adriano     ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00488;0000000;00000   ;             ;Promax         ;05/05/2026;Padronizada;00                                                            ;        265,07;           
025230;Emitido              ;222;SJQ2D73;Padronizada;Rota                     ;               ;02/05/2026;29/04/2026;20:57;carvalho    ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00488;0000000;00000   ;             ;Promax         ;05/05/2026;Padronizada;00                                                            ;        265,07;           
025230;Carga Montada        ;222;SJQ2D73;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;00:33;WMS         ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00488;0000000;00000   ;             ;Promax         ;05/05/2026;Padronizada;00                                                            ;        265,07;           
025230;Carga Conferida      ;222;SJQ2D73;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;20:03;WMS         ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00488;0000000;00000   ;             ;Promax         ;05/05/2026;Padronizada;00                                                            ;        265,07;           
025230;Carregado            ;193;RPE5J36;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;20:03;WMS         ;1           ;0           ;0           ;0           ;00188;02/05/2026;20:03;02/05/2026;20:03;00488;0222407;00000   ;             ;Promax         ;05/05/2026;Padronizada;00                                                            ;        265,07;           
025230;Saida Cdd/Fab        ;193;RPE5J36;Padronizada;Rota                     ;               ;02/05/2026;05/05/2026;08:09;portaria1.p ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00488;0000000;00000   ;Rota         ;Promax         ;05/05/2026;Padronizada;00                                                            ;        265,07;           
025230;Entrada Cdd/Fab      ;193;RPE5J36;Padronizada;Rota                     ;               ;02/05/2026;05/05/2026;16:43;samara      ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00488;0000000;00000   ;Rota         ;Promax         ;05/05/2026;Padronizada;00                                                            ;        265,07;        514
025230;PC_Fisica            ;193;RPE5J36;Padronizada;Rota                     ;               ;02/05/2026;05/05/2026;16:49;WMS         ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00488;0222893;00000   ;             ;WMS            ;05/05/2026;Padronizada;00                                                            ;        265,07;           
025230;PC_Financeira        ;193;RPE5J36;Padronizada;Rota                     ;               ;02/05/2026;05/05/2026;16:49;FECH AUTO   ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00488;0000000;00000   ;             ;Promax         ;05/05/2026;Padronizada;00                                                            ;        265,07;           
025231;Gerado               ;185;RPH0H69;Padronizada;Rota                     ;               ;02/05/2026;29/04/2026;20:32;adriano     ;            ;            ;            ;            ;00023;          ;     ;          ;     ;00273;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        321,48;           
025231;Emitido              ;185;RPH0H69;Padronizada;Rota                     ;               ;02/05/2026;29/04/2026;20:57;carvalho    ;            ;            ;            ;            ;00023;          ;     ;          ;     ;00273;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        321,48;           
025231;Carga Montada        ;185;RPH0H69;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;20:52;carvalho    ;            ;            ;            ;            ;00023;          ;     ;          ;     ;00273;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        321,48;           
025231;Carregado            ;028;PGO7569;Padronizada;Rota                     ;               ;02/05/2026;01/05/2026;12:08;joao.pb     ;            ;            ;            ;            ;00996;02/05/2026;12:08;02/05/2026;12:08;00273;0142187;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        321,48;           
025231;Saida Cdd/Fab        ;028;PGO7569;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;08:10;portaria1.p ;            ;            ;            ;            ;00996;          ;     ;          ;     ;00273;0000000;00000   ;Rota         ;Promax         ;04/05/2026;Padronizada;00                                                            ;        321,48;           
025231;Entrada Cdd/Fab      ;028;PGO7569;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;18:32;john.pa     ;            ;            ;            ;            ;00996;          ;     ;          ;     ;00273;0000000;00000   ;Rota         ;Promax         ;04/05/2026;Padronizada;00                                                            ;        321,48;        622
025231;PC_Fisica            ;028;PGO7569;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;18:47;WMS         ;            ;            ;            ;            ;00996;          ;     ;          ;     ;00273;0141420;00000   ;             ;WMS            ;04/05/2026;Padronizada;00                                                            ;        321,48;           
025231;PC_Financeira        ;028;PGO7569;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;18:47;FECH AUTO   ;            ;            ;            ;            ;00996;          ;     ;          ;     ;00273;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        321,48;           
025232;Gerado               ;133;RCP0A43;Padronizada;Rota                     ;               ;02/05/2026;29/04/2026;20:32;adriano     ;            ;            ;            ;            ;00996;          ;     ;          ;     ;00311;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        172,22;           
025232;Emitido              ;133;RCP0A43;Padronizada;Rota                     ;               ;02/05/2026;29/04/2026;20:57;carvalho    ;            ;            ;            ;            ;00996;          ;     ;          ;     ;00311;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        172,22;           
025232;Carga Montada        ;133;RCP0A43;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;01:08;WMS         ;            ;            ;            ;            ;00996;          ;     ;          ;     ;00311;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        172,22;           
025232;Carga Conferida      ;133;RCP0A43;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;19:17;WMS         ;            ;            ;            ;            ;00996;          ;     ;          ;     ;00311;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        172,22;           
025232;Carregado            ;206;RPQ3A36;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;19:17;WMS         ;1           ;0           ;0           ;0           ;00023;30/04/2026;19:17;30/04/2026;19:17;00311;0230528;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        172,22;           
025232;Saida Cdd/Fab        ;206;RPQ3A36;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;07:47;portaria1.p ;            ;            ;            ;            ;00023;          ;     ;          ;     ;00311;0000000;00000   ;Rota         ;Promax         ;02/05/2026;Padronizada;00                                                            ;        172,22;           
025232;Entrada Cdd/Fab      ;206;RPQ3A36;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;17:06;john.pa     ;            ;            ;            ;            ;00023;          ;     ;          ;     ;00311;0000000;00000   ;Rota         ;Promax         ;02/05/2026;Padronizada;00                                                            ;        172,22;        559
