Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
017939;Emitido              ;000;       ;           ;                         ;               ;01/01/2026;31/12/2025;19:12;            ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2026;           ;00                                                            ;          0,00;           
017939;Nao gera carregamento;000;       ;           ;                         ;               ;01/01/2026;31/12/2025;19:12;            ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2026;           ;99                                                            ;          0,00;           
017939;PC_Fisica            ;000;       ;           ;                         ;               ;01/01/2026;31/12/2025;19:12;alyson      ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2026;           ;00                                                            ;          0,00;           
017939;PC_Financeira        ;000;       ;           ;                         ;               ;01/01/2026;31/12/2025;19:12;alyson      ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2026;           ;00                                                            ;          0,00;           
017940;Gerado               ;083;NZU8698;Spot       ;Puxada                   ;               ;01/01/2026;01/01/2026;14:20;alyson      ;            ;            ;            ;            ;60054;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2026;Spot       ;00                                                            ;          0,00;           
017940;Carga Montada        ;083;NZU8698;Spot       ;Puxada                   ;               ;01/01/2026;02/01/2026;08:39;gusta.al    ;            ;            ;            ;            ;60054;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2026;Spot       ;00                                                            ;          0,00;           
017940;Carregado            ;083;NZU8698;Spot       ;Rota                     ;               ;01/01/2026;02/01/2026;08:40;gusta.al    ;            ;            ;            ;            ;00999;02/01/2026;08:39;02/01/2026;08:39;00000;0808647;00000   ;             ;Promax         ;02/01/2026;Spot       ;00                                                            ;          0,00;           
017940;Saida Cdd/Fab        ;083;NZU8698;Spot       ;Rota                     ;               ;01/01/2026;02/01/2026;08:47;tailan.al   ;            ;            ;            ;            ;00999;          ;     ;          ;     ;00000;0000000;00000   ;Rota         ;Promax         ;02/01/2026;Spot       ;00                                                            ;          0,00;           
017940;Entrada Cdd/Fab      ;083;NZU8698;Spot       ;Rota                     ;               ;01/01/2026;02/01/2026;09:27;tailan.al   ;            ;            ;            ;            ;00999;          ;     ;          ;     ;00000;0000000;00000   ;Rota         ;Promax         ;02/01/2026;Spot       ;00                                                            ;          0,00;         40
017940;PC_Fisica            ;083;NZU8698;Spot       ;Rota                     ;               ;01/01/2026;02/01/2026;10:33;gusta.al    ;            ;            ;            ;            ;00999;          ;     ;          ;     ;00000;0808818;00000   ;             ;Promax         ;02/01/2026;Spot       ;00                                                            ;          0,00;           
