Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
021628;Nao gera carregamento;000;       ;           ;                         ;               ;04/05/2026;04/05/2026;08:28;rocha.al    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;04/05/2026;Spot       ;99                                                            ;          5,00;           
021651;Gerado               ;007;SJQ8D11;Padronizada;Rota                     ;               ;02/05/2026;29/04/2026;19:59;alyson      ;            ;            ;            ;            ;60121;          ;     ;          ;     ;00147;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        338,05;           
021651;Emitido              ;007;SJQ8D11;Padronizada;Rota                     ;               ;02/05/2026;29/04/2026;20:43;            ;            ;            ;            ;            ;60121;          ;     ;          ;     ;00147;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        338,05;           
021651;Carga Montada        ;007;SJQ8D11;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;21:26;nelson.al   ;            ;            ;            ;            ;60121;          ;     ;          ;     ;00147;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        338,05;           
021651;Carregado            ;007;SJQ8D11;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;21:27;nelson.al   ;            ;            ;            ;            ;60042;02/05/2026;21:26;02/05/2026;21:26;00147;0074744;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        338,05;           
021651;Saida Cdd/Fab        ;007;SJQ8D11;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;08:15;portaria.al ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00147;0000000;00000   ;Rota         ;Promax         ;04/05/2026;Padronizada;00                                                            ;        338,05;           
021651;Entrada Cdd/Fab      ;007;SJQ8D11;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;18:13;emerson.al  ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00147;0000000;00000   ;Rota         ;Promax         ;04/05/2026;Padronizada;00                                                            ;        338,05;        598
021651;PC_Fisica            ;007;SJQ8D11;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;21:52;WMS         ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00147;0074895;00000   ;             ;WMS            ;04/05/2026;Padronizada;00                                                            ;        338,05;           
021651;PC_Financeira        ;007;SJQ8D11;Padronizada;Rota                     ;               ;02/05/2026;04/05/2026;15:56;jenilda.al  ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00147;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        338,05;           
021652;Gerado               ;067;SKS7B90;Padronizada;Rota                     ;               ;02/05/2026;29/04/2026;19:59;alyson      ;            ;            ;            ;            ;60107;          ;     ;          ;     ;00135;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        149,71;           
021652;Emitido              ;067;SKS7B90;Padronizada;Rota                     ;               ;02/05/2026;29/04/2026;20:43;            ;            ;            ;            ;            ;60107;          ;     ;          ;     ;00135;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        149,71;           
021652;Carga Montada        ;067;SKS7B90;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;21:28;nelson.al   ;            ;            ;            ;            ;60107;          ;     ;          ;     ;00135;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        149,71;           
021652;Carregado            ;067;SKS7B90;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;21:29;nelson.al   ;            ;            ;            ;            ;60089;02/05/2026;21:28;02/05/2026;21:28;00135;0042812;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        149,71;           
021652;Saida Cdd/Fab        ;067;SKS7B90;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;07:46;emerson.al  ;            ;            ;            ;            ;60089;          ;     ;          ;     ;00135;0000000;00000   ;Rota         ;Promax         ;04/05/2026;Padronizada;00                                                            ;        149,71;           
