Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
021154;Gerado               ;022;SJQ0G38;Padronizada;Recarga Rota             ;               ;02/05/2026;29/04/2026;21:41;alyson      ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00105;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        112,57;           
021154;Emitido              ;022;SJQ0G38;Padronizada;Recarga Rota             ;               ;02/05/2026;29/04/2026;22:04;            ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00105;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        112,57;           
021154;Carga Montada        ;022;SJQ0G38;Padronizada;Recarga Rota             ;               ;02/05/2026;30/04/2026;11:17;WMS         ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00105;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        112,57;           
021154;Carga Conferida      ;022;SJQ0G38;Padronizada;Recarga Rota             ;               ;02/05/2026;30/04/2026;18:08;WMS         ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00105;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        112,57;           
021154;Carregado            ;022;SJQ0G38;Padronizada;Recarga Rota             ;               ;02/05/2026;30/04/2026;18:08;WMS         ;1           ;0           ;0           ;0           ;70085;30/04/2026;18:08;30/04/2026;18:08;00105;0060521;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        112,57;           
021154;Saida Cdd/Fab        ;022;SJQ0G38;Padronizada;Recarga Rota             ;               ;02/05/2026;02/05/2026;07:32;portaria.se ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00105;0000000;00000   ;Rota         ;Promax         ;04/05/2026;Padronizada;00                                                            ;        112,57;           
021154;Entrada Cdd/Fab      ;022;SJQ0G38;Padronizada;Recarga Rota             ;               ;02/05/2026;02/05/2026;14:42;cunha.se    ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00105;0000000;00000   ;Rota         ;Promax         ;04/05/2026;Padronizada;00                                                            ;        112,57;        430
021154;PC_Fisica            ;022;SJQ0G38;Padronizada;Recarga Rota             ;               ;02/05/2026;02/05/2026;20:37;WMS         ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00105;0060624;00000   ;             ;WMS            ;04/05/2026;Padronizada;00                                                            ;        112,57;           
021154;PC_Financeira        ;022;SJQ0G38;Padronizada;Recarga Rota             ;               ;02/05/2026;04/05/2026;13:57;caixa.se    ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00105;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        112,57;           
021155;Gerado               ;074;SKS8G53;Padronizada;Recarga Rota             ;               ;02/05/2026;29/04/2026;21:41;alyson      ;            ;            ;            ;            ;70164;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;         98,78;           
021155;Emitido              ;074;SKS8G53;Padronizada;Recarga Rota             ;               ;02/05/2026;29/04/2026;22:04;            ;            ;            ;            ;            ;70164;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;         98,78;           
021155;Carga Montada        ;074;SKS8G53;Padronizada;Recarga Rota             ;               ;02/05/2026;30/04/2026;14:43;WMS         ;            ;            ;            ;            ;70164;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;         98,78;           
021155;Carga Conferida      ;074;SKS8G53;Padronizada;Recarga Rota             ;               ;02/05/2026;30/04/2026;20:54;WMS         ;            ;            ;            ;            ;70164;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;         98,78;           
021155;Carregado            ;074;SKS8G53;Padronizada;Recarga Rota             ;               ;02/05/2026;30/04/2026;20:54;WMS         ;1           ;0           ;0           ;0           ;70077;02/05/2026;20:54;02/05/2026;20:54;00082;0020757;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;         98,78;           
021155;Saida Cdd/Fab        ;074;SKS8G53;Padronizada;Recarga Rota             ;               ;02/05/2026;04/05/2026;08:16;portaria.se ;            ;            ;            ;            ;70077;          ;     ;          ;     ;00082;0000000;00000   ;Rota         ;Promax         ;04/05/2026;Padronizada;00                                                            ;         98,78;           
021155;Entrada Cdd/Fab      ;074;SKS8G53;Padronizada;Recarga Rota             ;               ;02/05/2026;04/05/2026;17:13;cunha.se    ;            ;            ;            ;            ;70077;          ;     ;          ;     ;00082;0000000;00000   ;Rota         ;Promax         ;04/05/2026;Padronizada;00                                                            ;         98,78;        537
021155;PC_Fisica            ;074;SKS8G53;Padronizada;Recarga Rota             ;               ;02/05/2026;04/05/2026;17:24;WMS         ;            ;            ;            ;            ;70077;          ;     ;          ;     ;00082;0020856;00000   ;             ;WMS            ;04/05/2026;Padronizada;00                                                            ;         98,78;           
021155;PC_Financeira        ;074;SKS8G53;Padronizada;Recarga Rota             ;               ;02/05/2026;04/05/2026;17:35;caixa.se    ;            ;            ;            ;            ;70077;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;         98,78;           
021156;Gerado               ;023;SJQ0J29;Padronizada;Recarga Rota             ;               ;02/05/2026;29/04/2026;21:41;alyson      ;            ;            ;            ;            ;70163;          ;     ;          ;     ;00066;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        100,29;           
021156;Emitido              ;023;SJQ0J29;Padronizada;Recarga Rota             ;               ;02/05/2026;29/04/2026;22:04;            ;            ;            ;            ;            ;70163;          ;     ;          ;     ;00066;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        100,29;           
021156;Carga Montada        ;023;SJQ0J29;Padronizada;Recarga Rota             ;               ;02/05/2026;30/04/2026;13:08;WMS         ;            ;            ;            ;            ;70163;          ;     ;          ;     ;00066;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        100,29;           
021156;Carga Conferida      ;023;SJQ0J29;Padronizada;Recarga Rota             ;               ;02/05/2026;30/04/2026;21:31;WMS         ;            ;            ;            ;            ;70163;          ;     ;          ;     ;00066;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        100,29;           
021156;Carregado            ;023;SJQ0J29;Padronizada;Recarga Rota             ;               ;02/05/2026;30/04/2026;21:31;WMS         ;1           ;0           ;0           ;0           ;70068;02/05/2026;21:31;02/05/2026;21:31;00066;0044187;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        100,29;           
021156;Saida Cdd/Fab        ;023;SJQ0J29;Padronizada;Recarga Rota             ;               ;02/05/2026;02/05/2026;07:26;portaria.se ;            ;            ;            ;            ;70068;          ;     ;          ;     ;00066;0000000;00000   ;Rota         ;Promax         ;04/05/2026;Padronizada;00                                                            ;        100,29;           
021156;Entrada Cdd/Fab      ;023;SJQ0J29;Padronizada;Recarga Rota             ;               ;02/05/2026;02/05/2026;13:38;cunha.se    ;            ;            ;            ;            ;70068;          ;     ;          ;     ;00066;0000000;00000   ;Rota         ;Promax         ;04/05/2026;Padronizada;00                                                            ;        100,29;        372
021156;PC_Fisica            ;023;SJQ0J29;Padronizada;Recarga Rota             ;               ;02/05/2026;02/05/2026;18:00;WMS         ;            ;            ;            ;            ;70068;          ;     ;          ;     ;00066;0044288;00000   ;             ;WMS            ;04/05/2026;Padronizada;00                                                            ;        100,29;           
021156;PC_Financeira        ;023;SJQ0J29;Padronizada;Recarga Rota             ;               ;02/05/2026;04/05/2026;13:59;caixa.se    ;            ;            ;            ;            ;70068;          ;     ;          ;     ;00066;0000000;00000   ;             ;Promax         ;04/05/2026;Padronizada;00                                                            ;        100,29;           
021157;Gerado               ;013;SJQ2B64;Fixo       ;Recarga Rota             ;               ;02/05/2026;29/04/2026;21:41;alyson      ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00101;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        356,27;           
021157;Emitido              ;013;SJQ2B64;Fixo       ;Recarga Rota             ;               ;02/05/2026;29/04/2026;22:04;            ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00101;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        356,27;           
