Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
018363;Gerado               ;023;SJQ0J29;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;17:38;lucas.se    ;            ;            ;            ;            ;60005;          ;     ;          ;     ;00045;0000000;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        181,71;           
018363;Emitido              ;023;SJQ0J29;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;18:00;            ;            ;            ;            ;            ;60005;          ;     ;          ;     ;00045;0000000;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        181,71;           
018363;Carga Montada        ;023;SJQ0J29;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;18:44;WMS         ;            ;            ;            ;            ;60005;          ;     ;          ;     ;00045;0000000;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        181,71;           
018363;Carga Conferida      ;023;SJQ0J29;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;19:18;WMS         ;            ;            ;            ;            ;60005;          ;     ;          ;     ;00045;0000000;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        181,71;           
018363;Carregado            ;023;SJQ0J29;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;19:18;WMS         ;1           ;0           ;0           ;0           ;70044;31/01/2026;19:18;31/01/2026;19:18;00045;0039246;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        181,71;           
018363;Saida Cdd/Fab        ;023;SJQ0J29;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;08:10;portaria.se ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00045;0000000;00000   ;Rota         ;Promax         ;03/02/2026;Padronizada;00                                                            ;        181,71;           
018363;Entrada Cdd/Fab      ;023;SJQ0J29;Padronizada;Rota                     ;               ;02/02/2026;03/02/2026;02:02;bispo.se    ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00045;0000000;00000   ;Rota         ;Promax         ;03/02/2026;Padronizada;00                                                            ;        181,71;       1072
018363;PC_Fisica            ;023;SJQ0J29;Padronizada;Rota                     ;               ;02/02/2026;03/02/2026;04:07;WMS         ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00045;0039406;00000   ;             ;WMS            ;03/02/2026;Padronizada;00                                                            ;        181,71;           
018363;PC_Financeira        ;023;SJQ0J29;Padronizada;Rota                     ;               ;02/02/2026;03/02/2026;13:30;caixa.se    ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00045;0000000;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        181,71;           
018364;Gerado               ;073;SKS6H93;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;17:38;lucas.se    ;            ;            ;            ;            ;70054;          ;     ;          ;     ;00092;0000000;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        159,12;           
018364;Emitido              ;073;SKS6H93;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;18:00;            ;            ;            ;            ;            ;70054;          ;     ;          ;     ;00092;0000000;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        159,12;           
018364;Carga Montada        ;073;SKS6H93;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;18:47;WMS         ;            ;            ;            ;            ;70054;          ;     ;          ;     ;00092;0000000;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        159,12;           
018364;Carga Conferida      ;073;SKS6H93;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;19:18;WMS         ;            ;            ;            ;            ;70054;          ;     ;          ;     ;00092;0000000;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        159,12;           
018364;Carregado            ;073;SKS6H93;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;19:18;WMS         ;1           ;0           ;0           ;0           ;70049;31/01/2026;19:18;31/01/2026;19:18;00092;0019601;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        159,12;           
018364;Saida Cdd/Fab        ;073;SKS6H93;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;08:09;portaria.se ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00092;0000000;00000   ;Rota         ;Promax         ;03/02/2026;Padronizada;00                                                            ;        159,12;           
018364;Entrada Cdd/Fab      ;073;SKS6H93;Padronizada;Rota                     ;               ;02/02/2026;03/02/2026;02:01;bispo.se    ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00092;0000000;00000   ;Rota         ;Promax         ;03/02/2026;Padronizada;00                                                            ;        159,12;       1072
018364;PC_Fisica            ;073;SKS6H93;Padronizada;Rota                     ;               ;02/02/2026;03/02/2026;04:00;WMS         ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00092;0019792;00000   ;             ;WMS            ;03/02/2026;Padronizada;00                                                            ;        159,12;           
018364;PC_Financeira        ;073;SKS6H93;Padronizada;Rota                     ;               ;02/02/2026;03/02/2026;13:25;caixa.se    ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00092;0000000;00000   ;             ;Promax         ;03/02/2026;Padronizada;00                                                            ;        159,12;           
018365;Gerado               ;022;SJQ0G38;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;17:38;lucas.se    ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00079;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;         96,67;           
018365;Emitido              ;022;SJQ0G38;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;18:00;            ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00079;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;         96,67;           
018365;Carga Montada        ;022;SJQ0G38;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;21:14;WMS         ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00079;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;         96,67;           
018365;Carga Conferida      ;022;SJQ0G38;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;21:51;WMS         ;            ;            ;            ;            ;70085;          ;     ;          ;     ;00079;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;         96,67;           
018365;Carregado            ;022;SJQ0G38;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;21:51;WMS         ;1           ;0           ;0           ;0           ;70087;31/01/2026;21:51;31/01/2026;21:51;00079;0053015;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;         96,67;           
018365;Saida Cdd/Fab        ;022;SJQ0G38;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;08:03;portaria.se ;            ;            ;            ;            ;70087;          ;     ;          ;     ;00079;0000000;00000   ;Rota         ;Promax         ;02/02/2026;Padronizada;00                                                            ;         96,67;           
018365;Entrada Cdd/Fab      ;022;SJQ0G38;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;13:42;jadson.se   ;            ;            ;            ;            ;70087;          ;     ;          ;     ;00079;0000000;00000   ;Rota         ;Promax         ;02/02/2026;Padronizada;00                                                            ;         96,67;        339
018365;PC_Fisica            ;022;SJQ0G38;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;13:46;WMS         ;            ;            ;            ;            ;70087;          ;     ;          ;     ;00079;0053096;00000   ;             ;WMS            ;02/02/2026;Padronizada;00                                                            ;         96,67;           
018365;PC_Financeira        ;022;SJQ0G38;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;13:53;caixa.se    ;            ;            ;            ;            ;70087;          ;     ;          ;     ;00079;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;         96,67;           
018366;Gerado               ;015;SJQ9G53;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;17:38;lucas.se    ;            ;            ;            ;            ;70091;          ;     ;          ;     ;00074;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        202,32;           
018366;Emitido              ;015;SJQ9G53;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;18:00;            ;            ;            ;            ;            ;70091;          ;     ;          ;     ;00074;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        202,32;           
018366;Carga Montada        ;015;SJQ9G53;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;19:36;WMS         ;            ;            ;            ;            ;70091;          ;     ;          ;     ;00074;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        202,32;           
018366;Carga Conferida      ;015;SJQ9G53;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;20:15;WMS         ;            ;            ;            ;            ;70091;          ;     ;          ;     ;00074;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        202,32;           
