Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
017402;Gerado               ;066;SKK0H49;Padronizada;Puxada                   ;               ;01/01/2026;01/01/2026;15:01;alyson      ;            ;            ;            ;            ;00083;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
017402;Carga Montada        ;066;SKK0H49;Padronizada;Puxada                   ;               ;01/01/2026;01/01/2026;19:40;geidson.se  ;            ;            ;            ;            ;00083;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
017402;Emitido              ;066;SKK0H49;Padronizada;Puxada                   ;               ;01/01/2026;01/01/2026;19:41;geidson.se  ;            ;            ;            ;            ;00083;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
017402;Carregado            ;066;SKK0H49;Padronizada;Rota                     ;               ;01/01/2026;01/01/2026;19:41;geidson.se  ;            ;            ;            ;            ;00083;01/01/2026;19:41;01/01/2026;19:41;00000;0119820;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
017402;Saida Cdd/Fab        ;066;SKK0H49;Padronizada;Rota                     ;               ;01/01/2026;01/01/2026;21:28;bispo.se    ;            ;            ;            ;            ;00083;          ;     ;          ;     ;00000;0000000;00000   ;Rota         ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
017402;Entrada Cdd/Fab      ;066;SKK0H49;Padronizada;Rota                     ;               ;01/01/2026;02/01/2026;16:10;mauricio.se ;            ;            ;            ;            ;00083;          ;     ;          ;     ;00000;0000000;00000   ;Rota         ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;       1122
017402;PC_Fisica            ;066;SKK0H49;Padronizada;Rota                     ;               ;01/01/2026;02/01/2026;17:49;lucas.se    ;            ;            ;            ;            ;00083;          ;     ;          ;     ;00000;0119821;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
017402;PC_Financeira        ;066;SKK0H49;Padronizada;Rota                     ;               ;01/01/2026;02/01/2026;18:28;jenilda.al  ;            ;            ;            ;            ;00083;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
017403;Gerado               ;013;SJQ2B64;Fixo       ;Rota                     ;               ;02/01/2026;01/01/2026;19:26;geidson.se  ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00009;0000000;00000   ;             ;Promax         ;03/01/2026;Fixo       ;00                                                            ;        363,29;           
017403;Emitido              ;013;SJQ2B64;Fixo       ;Rota                     ;               ;02/01/2026;01/01/2026;19:54;geidson.se  ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00009;0000000;00000   ;             ;Promax         ;03/01/2026;Fixo       ;00                                                            ;        363,29;           
