Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
017186;Gerado               ;134;RCQ4G68;Padronizada;Rota                     ;               ;01/04/2025;31/03/2025;19:01;carvalho    ;            ;            ;            ;            ;00185;          ;     ;          ;     ;00470;0000000;00000   ;             ;Promax         ;01/04/2025;Padronizada;00                                                            ;        160,43;           
017186;Emitido              ;134;RCQ4G68;Padronizada;Rota                     ;               ;01/04/2025;31/03/2025;19:11;            ;            ;            ;            ;            ;00185;          ;     ;          ;     ;00470;0000000;00000   ;             ;Promax         ;01/04/2025;Padronizada;00                                                            ;        160,43;           
017186;Carga Montada        ;134;RCQ4G68;Padronizada;Rota                     ;               ;01/04/2025;31/03/2025;22:53;WMS         ;            ;            ;            ;            ;00185;          ;     ;          ;     ;00470;0000000;00000   ;             ;Promax         ;01/04/2025;Padronizada;00                                                            ;        160,43;           
017186;Carga Conferida      ;134;RCQ4G68;Padronizada;Rota                     ;               ;01/04/2025;01/04/2025;01:46;WMS         ;            ;            ;            ;            ;00185;          ;     ;          ;     ;00470;0000000;00000   ;             ;Promax         ;01/04/2025;Padronizada;00                                                            ;        160,43;           
017186;Carregado            ;134;RCQ4G68;Padronizada;Rota                     ;               ;01/04/2025;01/04/2025;01:46;WMS         ;1           ;1           ;1           ;1           ;00016;01/04/2025;01:46;01/04/2025;01:46;00470;0348542;00000   ;             ;Promax         ;01/04/2025;Padronizada;00                                                            ;        160,43;           
017186;Saida Cdd/Fab        ;134;RCQ4G68;Padronizada;Rota                     ;               ;01/04/2025;01/04/2025;08:05;portaria.pa ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00470;0000000;00000   ;Rota         ;Promax         ;01/04/2025;Padronizada;00                                                            ;        160,43;           
017186;Entrada Cdd/Fab      ;134;RCQ4G68;Padronizada;Rota                     ;               ;01/04/2025;01/04/2025;17:58;samara      ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00470;0000000;00000   ;Rota         ;Promax         ;01/04/2025;Padronizada;00                                                            ;        160,43;        593
017186;PC_Fisica            ;134;RCQ4G68;Padronizada;Rota                     ;               ;01/04/2025;01/04/2025;18:02;WMS         ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00470;0349065;00000   ;             ;WMS            ;01/04/2025;Padronizada;00                                                            ;        160,43;           
017186;PC_Financeira        ;134;RCQ4G68;Padronizada;Rota                     ;               ;01/04/2025;01/04/2025;18:12;roany       ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00470;0000000;00000   ;             ;Promax         ;01/04/2025;Padronizada;00                                                            ;        160,43;           
017187;Gerado               ;222;SJQ2D73;Padronizada;Rota                     ;               ;01/04/2025;31/03/2025;19:01;carvalho    ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00446;0000000;00000   ;             ;Promax         ;01/04/2025;Padronizada;00                                                            ;        184,98;           
