Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
017743;Gerado               ;154;RDJ3F75;Padronizada;Rota                     ;               ;02/05/2025;30/04/2025;19:48;carvalho    ;            ;            ;            ;            ;00023;          ;     ;          ;     ;00311;0000000;00000   ;             ;Promax         ;02/05/2025;Padronizada;00                                                            ;        160,69;           
017743;Emitido              ;154;RDJ3F75;Padronizada;Rota                     ;               ;02/05/2025;30/04/2025;20:00;            ;            ;            ;            ;            ;00023;          ;     ;          ;     ;00311;0000000;00000   ;             ;Promax         ;02/05/2025;Padronizada;00                                                            ;        160,69;           
017743;Carga Montada        ;154;RDJ3F75;Padronizada;Rota                     ;               ;02/05/2025;30/04/2025;21:01;WMS         ;            ;            ;            ;            ;00023;          ;     ;          ;     ;00311;0000000;00000   ;             ;Promax         ;02/05/2025;Padronizada;00                                                            ;        160,69;           
017743;Carga Conferida      ;154;RDJ3F75;Padronizada;Rota                     ;               ;02/05/2025;30/04/2025;21:08;WMS         ;            ;            ;            ;            ;00023;          ;     ;          ;     ;00311;0000000;00000   ;             ;Promax         ;02/05/2025;Padronizada;00                                                            ;        160,69;           
017743;Carregado            ;154;RDJ3F75;Padronizada;Rota                     ;               ;02/05/2025;30/04/2025;21:08;WMS         ;1           ;0           ;0           ;0           ;00099;30/04/2025;21:08;30/04/2025;21:08;00311;0174567;00000   ;             ;Promax         ;02/05/2025;Padronizada;00                                                            ;        160,69;           
017743;Saida Cdd/Fab        ;154;RDJ3F75;Padronizada;Rota                     ;               ;02/05/2025;02/05/2025;08:18;portaria.pa ;            ;            ;            ;            ;00099;          ;     ;          ;     ;00311;0000000;00000   ;Rota         ;Promax         ;02/05/2025;Padronizada;00                                                            ;        160,69;           
017743;Entrada Cdd/Fab      ;154;RDJ3F75;Padronizada;Rota                     ;               ;02/05/2025;02/05/2025;17:54;samara      ;            ;            ;            ;            ;00099;          ;     ;          ;     ;00311;0000000;00000   ;Rota         ;Promax         ;02/05/2025;Padronizada;00                                                            ;        160,69;        576
017743;PC_Financeira        ;154;RDJ3F75;Padronizada;Rota                     ;               ;02/05/2025;02/05/2025;17:56;roany       ;            ;            ;            ;            ;00099;          ;     ;          ;     ;00311;0000000;00000   ;             ;Promax         ;02/05/2025;Padronizada;00                                                            ;        160,69;           
017743;PC_Fisica            ;154;RDJ3F75;Padronizada;Rota                     ;               ;02/05/2025;02/05/2025;18:05;WMS         ;            ;            ;            ;            ;00099;          ;     ;          ;     ;00311;0174960;00000   ;             ;WMS            ;02/05/2025;Padronizada;00                                                            ;        160,69;           
017744;Gerado               ;182;RPE3J69;Padronizada;Rota                     ;               ;02/05/2025;30/04/2025;19:48;carvalho    ;            ;            ;            ;            ;00161;          ;     ;          ;     ;00222;0000000;00000   ;             ;Promax         ;02/05/2025;Padronizada;00                                                            ;        269,87;           
