Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
085068;Gerado               ;187;RPH8B48;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;18:20;reis        ;            ;            ;            ;            ;00223;          ;     ;          ;     ;00238;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        365,63;           
085068;Emitido              ;187;RPH8B48;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;18:25;reis        ;            ;            ;            ;            ;00223;          ;     ;          ;     ;00238;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        365,63;           
085068;Carga Montada        ;187;RPH8B48;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;20:46;WMS         ;            ;            ;            ;            ;00223;          ;     ;          ;     ;00238;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        365,63;           
085068;Carga Conferida      ;187;RPH8B48;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;21:07;WMS         ;            ;            ;            ;            ;00223;          ;     ;          ;     ;00238;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        365,63;           
085068;Carregado            ;187;RPH8B48;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;21:07;WMS         ;0           ;0           ;0           ;0           ;00223;30/01/2026;21:07;30/01/2026;21:07;00238;0208846;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        365,63;           
085068;Saida Cdd/Fab        ;187;RPH8B48;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;08:06;portaria1.r ;            ;            ;            ;            ;00223;          ;     ;          ;     ;00238;0000000;00000   ;Rota         ;Promax         ;02/02/2026;Padronizada;00                                                            ;        365,63;           
085068;Entrada Cdd/Fab      ;187;RPH8B48;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;18:05;pedrocosta  ;            ;            ;            ;            ;00223;          ;     ;          ;     ;00238;0000000;00000   ;Rota         ;Promax         ;02/02/2026;Padronizada;00                                                            ;        365,63;        599
085068;PC_Fisica            ;187;RPH8B48;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;18:13;WMS         ;            ;            ;            ;            ;00223;          ;     ;          ;     ;00238;0209093;00000   ;             ;WMS            ;02/02/2026;Padronizada;00                                                            ;        365,63;           
085068;PC_Financeira        ;187;RPH8B48;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;18:16;dias        ;            ;            ;            ;            ;00223;          ;     ;          ;     ;00238;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        365,63;           
085069;Gerado               ;213;SJQ6G57;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;18:20;reis        ;            ;            ;            ;            ;00166;          ;     ;          ;     ;00191;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        414,55;           
085069;Emitido              ;213;SJQ6G57;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;18:25;reis        ;            ;            ;            ;            ;00166;          ;     ;          ;     ;00191;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        414,55;           
085069;Carga Montada        ;213;SJQ6G57;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;20:00;WMS         ;            ;            ;            ;            ;00166;          ;     ;          ;     ;00191;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        414,55;           
085069;Carga Conferida      ;213;SJQ6G57;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;00:02;WMS         ;            ;            ;            ;            ;00166;          ;     ;          ;     ;00191;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        414,55;           
085069;Carregado            ;213;SJQ6G57;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;00:02;WMS         ;0           ;0           ;0           ;0           ;00166;02/02/2026;00:02;02/02/2026;00:02;00191;0093599;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        414,55;           
085069;Saida Cdd/Fab        ;213;SJQ6G57;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;08:06;portaria1.r ;            ;            ;            ;            ;00166;          ;     ;          ;     ;00191;0000000;00000   ;Rota         ;Promax         ;02/02/2026;Padronizada;00                                                            ;        414,55;           
085069;Entrada Cdd/Fab      ;213;SJQ6G57;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;15:33;douglas     ;            ;            ;            ;            ;00166;          ;     ;          ;     ;00191;0000000;00000   ;Rota         ;Promax         ;02/02/2026;Padronizada;00                                                            ;        414,55;        447
085069;PC_Fisica            ;213;SJQ6G57;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;15:36;WMS         ;            ;            ;            ;            ;00166;          ;     ;          ;     ;00191;0093795;00000   ;             ;WMS            ;02/02/2026;Padronizada;00                                                            ;        414,55;           
085069;PC_Financeira        ;213;SJQ6G57;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;15:38;dias        ;            ;            ;            ;            ;00166;          ;     ;          ;     ;00191;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        414,55;           
085070;Gerado               ;221;SJQ7I72;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;18:20;reis        ;            ;            ;            ;            ;00215;          ;     ;          ;     ;00200;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        193,76;           
085070;Emitido              ;221;SJQ7I72;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;18:25;reis        ;            ;            ;            ;            ;00215;          ;     ;          ;     ;00200;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        193,76;           
085070;Carga Montada        ;221;SJQ7I72;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;22:58;WMS         ;            ;            ;            ;            ;00215;          ;     ;          ;     ;00200;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        193,76;           
085070;Carga Conferida      ;221;SJQ7I72;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;01:16;WMS         ;            ;            ;            ;            ;00215;          ;     ;          ;     ;00200;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        193,76;           
085070;Carregado            ;221;SJQ7I72;Padronizada;Rota                     ;               ;02/02/2026;31/01/2026;01:16;WMS         ;0           ;0           ;0           ;0           ;00218;02/02/2026;01:16;02/02/2026;01:16;00200;0072270;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        193,76;           
085070;Saida Cdd/Fab        ;221;SJQ7I72;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;08:06;portaria1.r ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00200;0000000;00000   ;Rota         ;Promax         ;02/02/2026;Padronizada;00                                                            ;        193,76;           
085070;Entrada Cdd/Fab      ;221;SJQ7I72;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;17:28;douglas     ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00200;0000000;00000   ;Rota         ;Promax         ;02/02/2026;Padronizada;00                                                            ;        193,76;        562
085070;PC_Financeira        ;221;SJQ7I72;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;17:31;dias        ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00200;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        193,76;           
085070;PC_Fisica            ;221;SJQ7I72;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;17:32;WMS         ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00200;0072482;00000   ;             ;WMS            ;02/02/2026;Padronizada;00                                                            ;        193,76;           
085071;Gerado               ;219;SJP8E67;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;18:20;reis        ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00122;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        408,50;           
085071;Emitido              ;219;SJP8E67;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;18:25;reis        ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00122;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        408,50;           
085071;Carga Montada        ;219;SJP8E67;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;22:08;WMS         ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00122;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        408,50;           
085071;Carga Conferida      ;219;SJP8E67;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;22:08;WMS         ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00122;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        408,50;           
085071;Carregado            ;219;SJP8E67;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;22:08;WMS         ;0           ;0           ;0           ;0           ;00163;02/02/2026;22:08;02/02/2026;22:08;00122;0083298;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        408,50;           
085071;Saida Cdd/Fab        ;219;SJP8E67;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;08:05;portaria1.r ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00122;0000000;00000   ;Rota         ;Promax         ;02/02/2026;Padronizada;00                                                            ;        408,50;           
085071;Entrada Cdd/Fab      ;219;SJP8E67;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;18:27;pedrocosta  ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00122;0000000;00000   ;Rota         ;Promax         ;02/02/2026;Padronizada;00                                                            ;        408,50;        622
085071;PC_Financeira        ;219;SJP8E67;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;18:52;dias        ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00122;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        408,50;           
085071;PC_Fisica            ;219;SJP8E67;Padronizada;Rota                     ;               ;02/02/2026;02/02/2026;18:58;WMS         ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00122;0083434;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        408,50;           
085072;Gerado               ;203;RPP9G99;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;18:20;reis        ;            ;            ;            ;            ;00007;          ;     ;          ;     ;00116;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        280,40;           
085072;Emitido              ;203;RPP9G99;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;18:25;reis        ;            ;            ;            ;            ;00007;          ;     ;          ;     ;00116;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        280,40;           
085072;Carga Montada        ;203;RPP9G99;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;22:00;WMS         ;            ;            ;            ;            ;00007;          ;     ;          ;     ;00116;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        280,40;           
085072;Carga Conferida      ;203;RPP9G99;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;22:09;WMS         ;            ;            ;            ;            ;00007;          ;     ;          ;     ;00116;0000000;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        280,40;           
085072;Carregado            ;203;RPP9G99;Padronizada;Rota                     ;               ;02/02/2026;30/01/2026;22:09;WMS         ;0           ;0           ;0           ;0           ;00007;02/02/2026;22:09;02/02/2026;22:09;00116;0124575;00000   ;             ;Promax         ;02/02/2026;Padronizada;00                                                            ;        280,40;           
