Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
016229;Nao gera carregamento;000;       ;           ;                         ;               ;01/12/2025;01/12/2025;14:55;kayan.se    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/12/2025;           ;99                                                            ;          0,00;           
016274;Nao gera carregamento;000;       ;           ;                         ;               ;01/12/2025;01/12/2025;14:54;kayan.se    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/12/2025;           ;99                                                            ;          0,00;           
016306;Nao gera carregamento;000;       ;           ;                         ;               ;04/12/2025;04/12/2025;14:42;souza.al    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;04/12/2025;           ;99                                                            ;          0,00;           
016308;Gerado               ;013;SJQ2B64;Fixo       ;Recarga Rota             ;               ;01/12/2025;29/11/2025;15:54;lucas.se    ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00088;0000000;00000   ;             ;Promax         ;02/12/2025;Fixo       ;00                                                            ;        242,24;           
016308;Emitido              ;013;SJQ2B64;Fixo       ;Recarga Rota             ;               ;01/12/2025;29/11/2025;16:02;lucas.se    ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00088;0000000;00000   ;             ;Promax         ;02/12/2025;Fixo       ;00                                                            ;        242,24;           
016308;Carga Montada        ;013;SJQ2B64;Fixo       ;Recarga Rota             ;               ;01/12/2025;29/11/2025;18:24;WMS         ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00088;0000000;00000   ;             ;Promax         ;02/12/2025;Fixo       ;00                                                            ;        242,24;           
016308;Carga Conferida      ;013;SJQ2B64;Fixo       ;Recarga Rota             ;               ;01/12/2025;29/11/2025;19:01;WMS         ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00088;0000000;00000   ;             ;Promax         ;02/12/2025;Fixo       ;00                                                            ;        242,24;           
016308;Carregado            ;013;SJQ2B64;Fixo       ;Recarga Rota             ;               ;01/12/2025;29/11/2025;19:01;WMS         ;1           ;0           ;0           ;0           ;70044;29/11/2025;19:01;29/11/2025;19:01;00088;0070789;00000   ;             ;Promax         ;02/12/2025;Fixo       ;00                                                            ;        242,24;           
016308;Saida Cdd/Fab        ;013;SJQ2B64;Fixo       ;Recarga Rota             ;               ;01/12/2025;01/12/2025;07:20;portaria.se ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00088;0000000;00000   ;Rota         ;Promax         ;02/12/2025;Fixo       ;00                                                            ;        242,24;           
016308;Entrada Cdd/Fab      ;013;SJQ2B64;Fixo       ;Rota                     ;               ;01/12/2025;01/12/2025;22:10;cunha.se    ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00088;0000000;00000   ;Rota         ;Promax         ;02/12/2025;Fixo       ;00                                                            ;        242,24;        890
016308;PC_Fisica            ;013;SJQ2B64;Fixo       ;Rota                     ;               ;01/12/2025;01/12/2025;22:37;WMS         ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00088;0071005;00000   ;             ;WMS            ;02/12/2025;Fixo       ;00                                                            ;        242,24;           
016308;PC_Financeira        ;013;SJQ2B64;Fixo       ;Rota                     ;               ;01/12/2025;02/12/2025;14:29;caixa.se    ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00088;0000000;00000   ;             ;Promax         ;02/12/2025;Fixo       ;00                                                            ;        242,24;           
016309;Gerado               ;012;SJQ9B48;Padronizada;Recarga Rota             ;               ;01/12/2025;29/11/2025;15:54;lucas.se    ;            ;            ;            ;            ;70050;          ;     ;          ;     ;00071;0000000;00000   ;             ;Promax         ;02/12/2025;Padronizada;00                                                            ;        196,76;           
016309;Emitido              ;012;SJQ9B48;Padronizada;Recarga Rota             ;               ;01/12/2025;29/11/2025;16:02;            ;            ;            ;            ;            ;70050;          ;     ;          ;     ;00071;0000000;00000   ;             ;Promax         ;02/12/2025;Padronizada;00                                                            ;        196,76;           
016309;Carga Montada        ;012;SJQ9B48;Padronizada;Recarga Rota             ;               ;01/12/2025;29/11/2025;18:41;WMS         ;            ;            ;            ;            ;70050;          ;     ;          ;     ;00071;0000000;00000   ;             ;Promax         ;02/12/2025;Padronizada;00                                                            ;        196,76;           
016309;Carga Conferida      ;012;SJQ9B48;Padronizada;Recarga Rota             ;               ;01/12/2025;29/11/2025;19:01;WMS         ;            ;            ;            ;            ;70050;          ;     ;          ;     ;00071;0000000;00000   ;             ;Promax         ;02/12/2025;Padronizada;00                                                            ;        196,76;           
016309;Carregado            ;012;SJQ9B48;Padronizada;Recarga Rota             ;               ;01/12/2025;29/11/2025;19:01;WMS         ;1           ;0           ;0           ;0           ;70049;29/11/2025;19:01;29/11/2025;19:01;00071;0046855;00000   ;             ;Promax         ;02/12/2025;Padronizada;00                                                            ;        196,76;           
016309;Saida Cdd/Fab        ;012;SJQ9B48;Padronizada;Recarga Rota             ;               ;01/12/2025;01/12/2025;07:20;portaria.se ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00071;0000000;00000   ;Rota         ;Promax         ;02/12/2025;Padronizada;00                                                            ;        196,76;           
016309;Entrada Cdd/Fab      ;012;SJQ9B48;Padronizada;Rota                     ;               ;01/12/2025;02/12/2025;02:14;cunha.se    ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00071;0000000;00000   ;Rota         ;Promax         ;02/12/2025;Padronizada;00                                                            ;        196,76;       1134
016309;PC_Fisica            ;012;SJQ9B48;Padronizada;Rota                     ;               ;01/12/2025;02/12/2025;04:50;WMS         ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00071;0047045;00000   ;             ;WMS            ;02/12/2025;Padronizada;00                                                            ;        196,76;           
016309;PC_Financeira        ;012;SJQ9B48;Padronizada;Rota                     ;               ;01/12/2025;02/12/2025;14:27;caixa.se    ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00071;0000000;00000   ;             ;Promax         ;02/12/2025;Padronizada;00                                                            ;        196,76;           
016310;Gerado               ;070;SKS2B15;Fixo       ;Recarga Rota             ;               ;01/12/2025;29/11/2025;15:54;lucas.se    ;            ;            ;            ;            ;70087;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;01/12/2025;Fixo       ;00                                                            ;         69,95;           
016310;Emitido              ;070;SKS2B15;Fixo       ;Recarga Rota             ;               ;01/12/2025;29/11/2025;16:02;            ;            ;            ;            ;            ;70087;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;01/12/2025;Fixo       ;00                                                            ;         69,95;           
016310;Carga Montada        ;070;SKS2B15;Fixo       ;Recarga Rota             ;               ;01/12/2025;29/11/2025;19:48;WMS         ;            ;            ;            ;            ;70087;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;01/12/2025;Fixo       ;00                                                            ;         69,95;           
016310;Carga Conferida      ;070;SKS2B15;Fixo       ;Recarga Rota             ;               ;01/12/2025;29/11/2025;20:27;WMS         ;            ;            ;            ;            ;70087;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;01/12/2025;Fixo       ;00                                                            ;         69,95;           
016310;Carregado            ;070;SKS2B15;Fixo       ;Recarga Rota             ;               ;01/12/2025;29/11/2025;20:27;WMS         ;1           ;0           ;0           ;0           ;70055;29/11/2025;20:27;29/11/2025;20:27;00082;0014916;00000   ;             ;Promax         ;01/12/2025;Fixo       ;00                                                            ;         69,95;           
016310;Saida Cdd/Fab        ;070;SKS2B15;Fixo       ;Recarga Rota             ;               ;01/12/2025;01/12/2025;08:30;portaria.se ;            ;            ;            ;            ;70055;          ;     ;          ;     ;00082;0000000;00000   ;Rota         ;Promax         ;01/12/2025;Fixo       ;00                                                            ;         69,95;           
016310;Entrada Cdd/Fab      ;070;SKS2B15;Fixo       ;Recarga Rota             ;               ;01/12/2025;01/12/2025;13:43;bispo.se    ;            ;            ;            ;            ;70055;          ;     ;          ;     ;00082;0000000;00000   ;Rota         ;Promax         ;01/12/2025;Fixo       ;00                                                            ;         69,95;        313
016310;PC_Fisica            ;070;SKS2B15;Fixo       ;Recarga Rota             ;               ;01/12/2025;01/12/2025;13:53;WMS         ;            ;            ;            ;            ;70055;          ;     ;          ;     ;00082;0015005;00000   ;             ;WMS            ;01/12/2025;Fixo       ;00                                                            ;         69,95;           
016310;PC_Financeira        ;070;SKS2B15;Fixo       ;Recarga Rota             ;               ;01/12/2025;01/12/2025;14:14;caixa.se    ;            ;            ;            ;            ;70055;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;01/12/2025;Fixo       ;00                                                            ;         69,95;           
016311;Gerado               ;009;SJQ0E61;Padronizada;Recarga Rota             ;               ;01/12/2025;29/11/2025;15:54;lucas.se    ;            ;            ;            ;            ;70048;          ;     ;          ;     ;00016;0000000;00000   ;             ;Promax         ;01/12/2025;Padronizada;00                                                            ;         86,95;           
016311;Emitido              ;009;SJQ0E61;Padronizada;Recarga Rota             ;               ;01/12/2025;29/11/2025;16:02;            ;            ;            ;            ;            ;70048;          ;     ;          ;     ;00016;0000000;00000   ;             ;Promax         ;01/12/2025;Padronizada;00                                                            ;         86,95;           
016311;Carga Montada        ;009;SJQ0E61;Padronizada;Recarga Rota             ;               ;01/12/2025;29/11/2025;19:36;WMS         ;            ;            ;            ;            ;70048;          ;     ;          ;     ;00016;0000000;00000   ;             ;Promax         ;01/12/2025;Padronizada;00                                                            ;         86,95;           
016311;Carga Conferida      ;009;SJQ0E61;Padronizada;Recarga Rota             ;               ;01/12/2025;29/11/2025;20:27;WMS         ;            ;            ;            ;            ;70048;          ;     ;          ;     ;00016;0000000;00000   ;             ;Promax         ;01/12/2025;Padronizada;00                                                            ;         86,95;           
