Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
006269;Emitido              ;000;       ;           ;                         ;               ;01/01/2025;31/12/2024;19:29;            ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2025;           ;00                                                            ;          0,00;           
006269;Nao gera carregamento;000;       ;           ;                         ;               ;01/01/2025;31/12/2024;19:29;            ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2025;           ;99                                                            ;          0,00;           
006269;PC_Fisica            ;000;       ;           ;                         ;               ;01/01/2025;31/12/2024;19:29;alyson10    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2025;           ;00                                                            ;          0,00;           
006269;PC_Financeira        ;000;       ;           ;                         ;               ;01/01/2025;31/12/2024;19:29;alyson10    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2025;           ;00                                                            ;          0,00;           
006270;Gerado               ;021;SJQ3C84;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;17:40;alyson      ;            ;            ;            ;            ;70077;          ;     ;          ;     ;00170;0000000;00000   ;             ;Promax         ;03/01/2025;Padronizada;00                                                            ;        254,83;           
006270;Emitido              ;021;SJQ3C84;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;17:53;            ;            ;            ;            ;            ;70077;          ;     ;          ;     ;00170;0000000;00000   ;             ;Promax         ;03/01/2025;Padronizada;00                                                            ;        254,83;           
006270;Carga Montada        ;021;SJQ3C84;Padronizada;Rota                     ;               ;02/01/2025;02/01/2025;05:14;confe.se    ;            ;            ;            ;            ;70077;          ;     ;          ;     ;00170;0000000;00000   ;             ;Promax         ;03/01/2025;Padronizada;00                                                            ;        254,83;           
006270;Carregado            ;021;SJQ3C84;Padronizada;Rota                     ;               ;02/01/2025;02/01/2025;05:15;confe.se    ;            ;            ;            ;            ;70044;02/01/2025;05:15;02/01/2025;05:15;00170;0028296;00000   ;             ;Promax         ;03/01/2025;Padronizada;00                                                            ;        254,83;           
006270;Saida Cdd/Fab        ;021;SJQ3C84;Padronizada;Rota                     ;               ;02/01/2025;02/01/2025;05:17;jadson.se   ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00170;0000000;00000   ;Rota         ;Promax         ;03/01/2025;Padronizada;00                                                            ;        254,83;           
006270;Entrada Cdd/Fab      ;021;SJQ3C84;Padronizada;Rota                     ;               ;02/01/2025;03/01/2025;04:21;cunha.se    ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00170;0000000;00000   ;Rota         ;Promax         ;03/01/2025;Padronizada;00                                                            ;        254,83;       1384
006270;PC_Fisica            ;021;SJQ3C84;Padronizada;Rota                     ;               ;02/01/2025;03/01/2025;04:32;WMS         ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00170;0018906;00000   ;             ;WMS            ;03/01/2025;Padronizada;00                                                            ;        254,83;           
006270;PC_Financeira        ;021;SJQ3C84;Padronizada;Rota                     ;               ;02/01/2025;03/01/2025;14:06;caixa.se    ;            ;            ;            ;            ;70049;          ;     ;          ;     ;00170;0000000;00000   ;             ;Promax         ;03/01/2025;Padronizada;00                                                            ;        254,83;           
006271;Gerado               ;039;SJQ9H52;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;17:40;alyson      ;            ;            ;            ;            ;70078;          ;     ;          ;     ;00165;0000000;00000   ;             ;Promax         ;03/01/2025;Padronizada;00                                                            ;        280,09;           
006271;Emitido              ;039;SJQ9H52;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;17:53;            ;            ;            ;            ;            ;70078;          ;     ;          ;     ;00165;0000000;00000   ;             ;Promax         ;03/01/2025;Padronizada;00                                                            ;        280,09;           
006271;Carga Montada        ;039;SJQ9H52;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;23:00;WMS         ;            ;            ;            ;            ;70078;          ;     ;          ;     ;00165;0000000;00000   ;             ;Promax         ;03/01/2025;Padronizada;00                                                            ;        280,09;           
006271;Carga Conferida      ;039;SJQ9H52;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;23:05;WMS         ;            ;            ;            ;            ;70078;          ;     ;          ;     ;00165;0000000;00000   ;             ;Promax         ;03/01/2025;Padronizada;00                                                            ;        280,09;           
006271;Carregado            ;039;SJQ9H52;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;23:05;WMS         ;1           ;0           ;0           ;0           ;70049;02/01/2025;23:05;02/01/2025;23:05;00165;0008499;00000   ;             ;Promax         ;03/01/2025;Padronizada;00                                                            ;        280,09;           
006271;Saida Cdd/Fab        ;039;SJQ9H52;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;23:15;jadson.se   ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00165;0000000;00000   ;Rota         ;Promax         ;03/01/2025;Padronizada;00                                                            ;        280,09;           
006271;Entrada Cdd/Fab      ;039;SJQ9H52;Padronizada;Rota                     ;               ;02/01/2025;02/01/2025;22:31;cunha.se    ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00165;0000000;00000   ;Rota         ;Promax         ;03/01/2025;Padronizada;00                                                            ;        280,09;       1396
006271;PC_Fisica            ;039;SJQ9H52;Padronizada;Rota                     ;               ;02/01/2025;02/01/2025;22:50;WMS         ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00165;0008724;00000   ;             ;WMS            ;03/01/2025;Padronizada;00                                                            ;        280,09;           
006271;PC_Financeira        ;039;SJQ9H52;Padronizada;Rota                     ;               ;02/01/2025;03/01/2025;14:09;caixa.se    ;            ;            ;            ;            ;70044;          ;     ;          ;     ;00165;0000000;00000   ;             ;Promax         ;03/01/2025;Padronizada;00                                                            ;        280,09;           
006272;Gerado               ;003;SJQ3A28;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;17:40;alyson      ;            ;            ;            ;            ;70047;          ;     ;          ;     ;00162;0000000;00000   ;             ;Promax         ;02/01/2025;Padronizada;00                                                            ;        187,56;           
006272;Emitido              ;003;SJQ3A28;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;17:53;            ;            ;            ;            ;            ;70047;          ;     ;          ;     ;00162;0000000;00000   ;             ;Promax         ;02/01/2025;Padronizada;00                                                            ;        187,56;           
006272;Carga Montada        ;003;SJQ3A28;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;23:01;WMS         ;            ;            ;            ;            ;70047;          ;     ;          ;     ;00162;0000000;00000   ;             ;Promax         ;02/01/2025;Padronizada;00                                                            ;        187,56;           
006272;Carga Conferida      ;003;SJQ3A28;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;23:29;WMS         ;            ;            ;            ;            ;70047;          ;     ;          ;     ;00162;0000000;00000   ;             ;Promax         ;02/01/2025;Padronizada;00                                                            ;        187,56;           
006272;Carregado            ;003;SJQ3A28;Padronizada;Rota                     ;               ;02/01/2025;01/01/2025;23:29;WMS         ;1           ;0           ;0           ;0           ;70047;02/01/2025;23:29;02/01/2025;23:29;00162;0017586;00000   ;             ;Promax         ;02/01/2025;Padronizada;00                                                            ;        187,56;           
006272;Saida Cdd/Fab        ;003;SJQ3A28;Padronizada;Rota                     ;               ;02/01/2025;02/01/2025;08:08;mauricio.se ;            ;            ;            ;            ;70047;          ;     ;          ;     ;00162;0000000;00000   ;Rota         ;Promax         ;02/01/2025;Padronizada;00                                                            ;        187,56;           
006272;Entrada Cdd/Fab      ;003;SJQ3A28;Padronizada;Rota                     ;               ;02/01/2025;02/01/2025;18:07;mauricio.se ;            ;            ;            ;            ;70047;          ;     ;          ;     ;00162;0000000;00000   ;Rota         ;Promax         ;02/01/2025;Padronizada;00                                                            ;        187,56;        599
006272;PC_Fisica            ;003;SJQ3A28;Padronizada;Rota                     ;               ;02/01/2025;02/01/2025;18:12;WMS         ;            ;            ;            ;            ;70047;          ;     ;          ;     ;00162;0017758;00000   ;             ;WMS            ;02/01/2025;Padronizada;00                                                            ;        187,56;           
006272;PC_Financeira        ;003;SJQ3A28;Padronizada;Rota                     ;               ;02/01/2025;02/01/2025;18:16;caixa.se    ;            ;            ;            ;            ;70047;          ;     ;          ;     ;00162;0000000;00000   ;             ;Promax         ;02/01/2025;Padronizada;00                                                            ;        187,56;           
006273;Gerado               ;110;JOG4B37;Spot       ;Rota                     ;               ;02/01/2025;01/01/2025;17:40;alyson      ;            ;            ;            ;            ;00001;          ;     ;          ;     ;00068;0000000;00000   ;             ;Promax         ;02/01/2025;Spot       ;00                                                            ;         26,62;           
006273;Emitido              ;110;JOG4B37;Spot       ;Rota                     ;               ;02/01/2025;01/01/2025;17:53;            ;            ;            ;            ;            ;00001;          ;     ;          ;     ;00068;0000000;00000   ;             ;Promax         ;02/01/2025;Spot       ;00                                                            ;         26,62;           
006273;Carga Montada        ;110;JOG4B37;Spot       ;Rota                     ;               ;02/01/2025;02/01/2025;04:45;WMS         ;            ;            ;            ;            ;00001;          ;     ;          ;     ;00068;0000000;00000   ;             ;Promax         ;02/01/2025;Spot       ;00                                                            ;         26,62;           
006273;Carga Conferida      ;110;JOG4B37;Spot       ;Rota                     ;               ;02/01/2025;02/01/2025;08:53;WMS         ;            ;            ;            ;            ;00001;          ;     ;          ;     ;00068;0000000;00000   ;             ;Promax         ;02/01/2025;Spot       ;00                                                            ;         26,62;           
006273;Carregado            ;110;JOG4B37;Spot       ;Rota                     ;               ;02/01/2025;02/01/2025;08:53;WMS         ;1           ;0           ;0           ;0           ;80012;02/01/2025;08:53;02/01/2025;08:53;00068;0263286;00000   ;             ;Promax         ;02/01/2025;Spot       ;00                                                            ;         26,62;           
006273;Saida Cdd/Fab        ;110;JOG4B37;Spot       ;Rota                     ;               ;02/01/2025;02/01/2025;08:57;mauricio.se ;            ;            ;            ;            ;80012;          ;     ;          ;     ;00068;0000000;00000   ;Rota         ;Promax         ;02/01/2025;Spot       ;00                                                            ;         26,62;           
006273;Entrada Cdd/Fab      ;110;JOG4B37;Spot       ;Rota                     ;               ;02/01/2025;02/01/2025;14:09;mauricio.se ;            ;            ;            ;            ;80012;          ;     ;          ;     ;00068;0000000;00000   ;Rota         ;Promax         ;02/01/2025;Spot       ;00                                                            ;         26,62;        312
006273;PC_Fisica            ;110;JOG4B37;Spot       ;Rota                     ;               ;02/01/2025;02/01/2025;14:17;WMS         ;            ;            ;            ;            ;80012;          ;     ;          ;     ;00068;0263355;00000   ;             ;WMS            ;02/01/2025;Spot       ;00                                                            ;         26,62;           
