Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
008358;Gerado               ;024;SJQ4A23;Padronizada;Recarga Rota             ;               ;01/03/2025;28/02/2025;19:48;igor.al     ;            ;            ;            ;            ;60105;          ;     ;          ;     ;00143;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        144,36;           
008358;Emitido              ;024;SJQ4A23;Padronizada;Recarga Rota             ;               ;01/03/2025;28/02/2025;20:09;            ;            ;            ;            ;            ;60105;          ;     ;          ;     ;00143;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        144,36;           
008358;Carga Montada        ;024;SJQ4A23;Padronizada;Recarga Rota             ;               ;01/03/2025;28/02/2025;23:53;gois.al     ;            ;            ;            ;            ;60105;          ;     ;          ;     ;00143;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        144,36;           
008358;Carregado            ;024;SJQ4A23;Padronizada;Recarga Rota             ;               ;01/03/2025;28/02/2025;23:53;gois.al     ;            ;            ;            ;            ;60105;01/03/2025;23:53;01/03/2025;23:53;00143;0029925;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        144,36;           
008358;Saida Cdd/Fab        ;024;SJQ4A23;Padronizada;Recarga Rota             ;               ;01/03/2025;01/03/2025;00:01;tailan.al   ;            ;            ;            ;            ;60105;          ;     ;          ;     ;00143;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        144,36;           
008358;Entrada Cdd/Fab      ;024;SJQ4A23;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;18:30;jose.al     ;            ;            ;            ;            ;60105;          ;     ;          ;     ;00143;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        144,36;       1109
008358;PC_Fisica            ;024;SJQ4A23;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;18:31;WMS         ;            ;            ;            ;            ;60105;          ;     ;          ;     ;00143;0030078;00000   ;             ;WMS            ;01/03/2025;Padronizada;00                                                            ;        144,36;           
008358;PC_Financeira        ;024;SJQ4A23;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;18:31;jenilda.al  ;            ;            ;            ;            ;60105;          ;     ;          ;     ;00143;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        144,36;           
008359;Gerado               ;007;SJQ8D11;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;19:48;igor.al     ;            ;            ;            ;            ;60106;          ;     ;          ;     ;00023;0000000;00000   ;             ;Promax         ;06/03/2025;Padronizada;00                                                            ;        129,42;           
008359;Emitido              ;007;SJQ8D11;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;20:09;            ;            ;            ;            ;            ;60106;          ;     ;          ;     ;00023;0000000;00000   ;             ;Promax         ;06/03/2025;Padronizada;00                                                            ;        129,42;           
008359;Carga Montada        ;007;SJQ8D11;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;22:47;WMS         ;            ;            ;            ;            ;60106;          ;     ;          ;     ;00023;0000000;00000   ;             ;Promax         ;06/03/2025;Padronizada;00                                                            ;        129,42;           
008359;Carga Conferida      ;007;SJQ8D11;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;02:03;WMS         ;            ;            ;            ;            ;60106;          ;     ;          ;     ;00023;0000000;00000   ;             ;Promax         ;06/03/2025;Padronizada;00                                                            ;        129,42;           
008359;Carregado            ;007;SJQ8D11;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;02:03;WMS         ;1           ;1           ;1           ;1           ;60106;01/03/2025;02:03;01/03/2025;02:03;00023;0027803;00000   ;             ;Promax         ;06/03/2025;Padronizada;00                                                            ;        129,42;           
008359;Saida Cdd/Fab        ;007;SJQ8D11;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;08:07;jose.al     ;            ;            ;            ;            ;60106;          ;     ;          ;     ;00023;0000000;00000   ;Rota         ;Promax         ;06/03/2025;Padronizada;00                                                            ;        129,42;           
008359;Entrada Cdd/Fab      ;007;SJQ8D11;Padronizada;Rota                     ;               ;01/03/2025;05/03/2025;15:29;emerson.al  ;            ;            ;            ;            ;60106;          ;     ;          ;     ;00023;0000000;00000   ;Rota         ;Promax         ;06/03/2025;Padronizada;00                                                            ;        129,42;       6202
008359;PC_Fisica            ;007;SJQ8D11;Padronizada;Rota                     ;               ;01/03/2025;05/03/2025;15:38;WMS         ;            ;            ;            ;            ;60106;          ;     ;          ;     ;00023;0027850;00000   ;             ;WMS            ;06/03/2025;Padronizada;00                                                            ;        129,42;           
008359;PC_Financeira        ;007;SJQ8D11;Padronizada;Rota                     ;               ;01/03/2025;06/03/2025;16:34;jenilda.al  ;            ;            ;            ;            ;60106;          ;     ;          ;     ;00023;0000000;00000   ;             ;Promax         ;06/03/2025;Padronizada;00                                                            ;        129,42;           
008360;Gerado               ;005;SJQ0C73;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;19:48;igor.al     ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00094;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        186,16;           
008360;Emitido              ;005;SJQ0C73;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;20:09;            ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00094;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        186,16;           
008360;Carga Montada        ;005;SJQ0C73;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;23:43;WMS         ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00094;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        186,16;           
008360;Carga Conferida      ;005;SJQ0C73;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;02:19;WMS         ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00094;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        186,16;           
008360;Carregado            ;005;SJQ0C73;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;02:19;WMS         ;1           ;1           ;1           ;1           ;60042;01/03/2025;02:19;01/03/2025;02:19;00094;0021215;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        186,16;           
008360;Saida Cdd/Fab        ;005;SJQ0C73;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;08:18;jose.al     ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00094;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        186,16;           
008360;Entrada Cdd/Fab      ;005;SJQ0C73;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;16:57;jose.al     ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00094;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        186,16;        519
008360;PC_Financeira        ;005;SJQ0C73;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;17:12;jenilda.al  ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00094;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        186,16;           
008360;PC_Fisica            ;005;SJQ0C73;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;17:15;WMS         ;            ;            ;            ;            ;60042;          ;     ;          ;     ;00094;0021312;00000   ;             ;WMS            ;01/03/2025;Padronizada;00                                                            ;        186,16;           
008361;Gerado               ;384;SJQ3B12;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;19:48;igor.al     ;            ;            ;            ;            ;60046;          ;     ;          ;     ;00075;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        192,69;           
008361;Emitido              ;384;SJQ3B12;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;20:10;            ;            ;            ;            ;            ;60046;          ;     ;          ;     ;00075;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        192,69;           
008361;Carga Montada        ;384;SJQ3B12;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;23:37;WMS         ;            ;            ;            ;            ;60046;          ;     ;          ;     ;00075;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        192,69;           
008361;Carga Conferida      ;384;SJQ3B12;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;02:33;WMS         ;            ;            ;            ;            ;60046;          ;     ;          ;     ;00075;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        192,69;           
008361;Carregado            ;384;SJQ3B12;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;02:33;WMS         ;1           ;1           ;1           ;1           ;60107;01/03/2025;02:33;01/03/2025;02:33;00075;0024204;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        192,69;           
008361;Saida Cdd/Fab        ;384;SJQ3B12;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;08:02;jose.al     ;            ;            ;            ;            ;60107;          ;     ;          ;     ;00075;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        192,69;           
008361;Entrada Cdd/Fab      ;384;SJQ3B12;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;16:06;jose.al     ;            ;            ;            ;            ;60107;          ;     ;          ;     ;00075;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        192,69;        484
008361;PC_Financeira        ;384;SJQ3B12;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;16:11;jenilda.al  ;            ;            ;            ;            ;60107;          ;     ;          ;     ;00075;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        192,69;           
008361;PC_Fisica            ;384;SJQ3B12;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;16:14;WMS         ;            ;            ;            ;            ;60107;          ;     ;          ;     ;00075;0024287;00000   ;             ;WMS            ;01/03/2025;Padronizada;00                                                            ;        192,69;           
008362;Gerado               ;043;SJQ6F87;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;19:48;igor.al     ;            ;            ;            ;            ;60089;          ;     ;          ;     ;00116;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        131,46;           
008362;Emitido              ;043;SJQ6F87;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;20:09;            ;            ;            ;            ;            ;60089;          ;     ;          ;     ;00116;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        131,46;           
008362;Carga Montada        ;043;SJQ6F87;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;23:50;WMS         ;            ;            ;            ;            ;60089;          ;     ;          ;     ;00116;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        131,46;           
