Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
6284;Gerado               ;384;SJQ3B12;Padronizada;Recarga Rota             ;               ;02/01/2025;01/01/2025;17:31;alyson      ;            ;            ;            ;            ;60127;          ;     ;          ;     ;203;0;0;             ;Promax         ;02/01/2025;Padronizada;0;134,29;           
6284;Emitido              ;384;SJQ3B12;Padronizada;Recarga Rota             ;               ;02/01/2025;01/01/2025;17:35;            ;            ;            ;            ;            ;60127;          ;     ;          ;     ;203;0;0;             ;Promax         ;02/01/2025;Padronizada;0;134,29;           
6284;Carga Montada        ;384;SJQ3B12;Padronizada;Recarga Rota             ;               ;02/01/2025;01/01/2025;21:22;WMS         ;            ;            ;            ;            ;60127;          ;     ;          ;     ;203;0;0;             ;Promax         ;02/01/2025;Padronizada;0;134,29;           
6284;Carga Conferida      ;384;SJQ3B12;Padronizada;Recarga Rota             ;               ;02/01/2025;01/01/2025;21:47;WMS         ;            ;            ;            ;            ;60127;          ;     ;          ;     ;203;0;0;             ;Promax         ;02/01/2025;Padronizada;0;134,29;           
6284;Carregado            ;384;SJQ3B12;Padronizada;Recarga Rota             ;               ;02/01/2025;01/01/2025;21:47;WMS         ;1;1;1;1;60105;02/01/2025;21:47;02/01/2025;21:47;203;19599;0;             ;Promax         ;02/01/2025;Padronizada;0;134,29;           
6284;Saida Cdd/Fab        ;384;SJQ3B12;Padronizada;Recarga Rota             ;               ;02/01/2025;01/01/2025;22:41;tailan.al   ;            ;            ;            ;            ;60127;          ;     ;          ;     ;203;0;0;Rota         ;Promax         ;02/01/2025;Padronizada;0;134,29;           
6284;Entrada Cdd/Fab      ;384;SJQ3B12;Padronizada;Recarga Rota             ;               ;02/01/2025;02/01/2025;20:18;emerson.al  ;            ;            ;            ;            ;60127;          ;     ;          ;     ;203;0;0;Rota         ;Promax         ;02/01/2025;Padronizada;0;134,29;1297
6284;PC_Financeira        ;384;SJQ3B12;Padronizada;Recarga Rota             ;               ;02/01/2025;02/01/2025;20:26;jenilda.al  ;            ;            ;            ;            ;60127;          ;     ;          ;     ;203;0;0;             ;Promax         ;02/01/2025;Padronizada;0;134,29;           
6284;PC_Fisica            ;384;SJQ3B12;Padronizada;Recarga Rota             ;               ;02/01/2025;02/01/2025;20:34;conferente2 ;            ;            ;            ;            ;60127;          ;     ;          ;     ;203;19682;0;             ;Promax         ;02/01/2025;Padronizada;0;134,29;           
6285;Gerado               ;17;SJQ0A82;Padronizada;Recarga Rota             ;               ;02/01/2025;01/01/2025;17:31;alyson      ;            ;            ;            ;            ;60107;          ;     ;          ;     ;247;0;0;             ;Promax         ;02/01/2025;Padronizada;0;180,6;           
