Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
115570;Nao gera carregamento;000;       ;           ;                         ;               ;01/09/2025;01/09/2025;11:48;maysa       ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/09/2025;Spot       ;99                                                            ;          0,50;           
115578;Gerado               ;082;PKR6303;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;17:15;gilvan      ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00056;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        400,65;           
115578;Emitido              ;082;PKR6303;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;17:19;            ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00056;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        400,65;           
115578;Carga Montada        ;082;PKR6303;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;20:26;WMS         ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00056;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        400,65;           
115578;Carga Conferida      ;082;PKR6303;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;20:52;WMS         ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00056;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        400,65;           
115578;Carregado            ;082;PKR6303;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;20:52;WMS         ;0           ;0           ;0           ;1           ;00045;30/08/2025;20:52;30/08/2025;20:52;00056;0261924;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        400,65;           
115578;Saida Cdd/Fab        ;082;PKR6303;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;08:17;martins     ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00056;0000000;00000   ;Rota         ;Promax         ;01/09/2025;Padronizada;00                                                            ;        400,65;           
115578;Entrada Cdd/Fab      ;082;PKR6303;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;16:23;martins     ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00056;0000000;00000   ;Rota         ;Promax         ;01/09/2025;Padronizada;00                                                            ;        400,65;        486
115578;PC_Fisica            ;082;PKR6303;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;16:28;WMS         ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00056;0261980;00000   ;             ;WMS            ;01/09/2025;Padronizada;00                                                            ;        400,65;           
115578;PC_Financeira        ;082;PKR6303;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;16:28;FECH AUTO   ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00056;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        400,65;           
115579;Gerado               ;081;RCO1I47;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;17:15;gilvan      ;            ;            ;            ;            ;00046;          ;     ;          ;     ;00014;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        203,03;           
115579;Emitido              ;081;RCO1I47;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;17:19;            ;            ;            ;            ;            ;00046;          ;     ;          ;     ;00014;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        203,03;           
115579;Carga Montada        ;081;RCO1I47;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;23:52;WMS         ;            ;            ;            ;            ;00046;          ;     ;          ;     ;00014;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        203,03;           
115579;Carga Conferida      ;081;RCO1I47;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;23:52;WMS         ;            ;            ;            ;            ;00046;          ;     ;          ;     ;00014;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        203,03;           
115579;Carregado            ;388;SKK2A65;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;23:52;WMS         ;            ;            ;            ;            ;00060;30/08/2025;23:52;30/08/2025;23:52;00014;0018605;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        203,03;           
115579;Saida Cdd/Fab        ;388;SKK2A65;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;08:14;martins     ;            ;            ;            ;            ;00060;          ;     ;          ;     ;00014;0000000;00000   ;Rota         ;Promax         ;01/09/2025;Padronizada;00                                                            ;        203,03;           
115579;Entrada Cdd/Fab      ;388;SKK2A65;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;17:20;martins     ;            ;            ;            ;            ;00060;          ;     ;          ;     ;00014;0000000;00000   ;Rota         ;Promax         ;01/09/2025;Padronizada;00                                                            ;        203,03;        546
115579;PC_Fisica            ;388;SKK2A65;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;17:23;WMS         ;            ;            ;            ;            ;00060;          ;     ;          ;     ;00014;0018623;00000   ;             ;WMS            ;01/09/2025;Padronizada;00                                                            ;        203,03;           
115579;PC_Financeira        ;388;SKK2A65;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;17:23;FECH AUTO   ;            ;            ;            ;            ;00060;          ;     ;          ;     ;00014;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        203,03;           
115580;Gerado               ;024;OVA9787;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;17:15;gilvan      ;            ;            ;            ;            ;00314;          ;     ;          ;     ;00193;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        171,69;           
115580;Emitido              ;024;OVA9787;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;17:21;            ;            ;            ;            ;            ;00314;          ;     ;          ;     ;00193;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        171,69;           
115580;Carga Montada        ;024;OVA9787;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;23:52;WMS         ;            ;            ;            ;            ;00314;          ;     ;          ;     ;00193;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        171,69;           
115580;Carga Conferida      ;024;OVA9787;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;23:52;WMS         ;            ;            ;            ;            ;00314;          ;     ;          ;     ;00193;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        171,69;           
115580;Carregado            ;366;RPP1C50;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;23:52;WMS         ;            ;            ;            ;            ;01002;30/08/2025;23:52;30/08/2025;23:52;00193;0069196;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        171,69;           
115580;Saida Cdd/Fab        ;366;RPP1C50;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;08:25;martins     ;            ;            ;            ;            ;01002;          ;     ;          ;     ;00193;0000000;00000   ;Rota         ;Promax         ;01/09/2025;Padronizada;00                                                            ;        171,69;           
115580;Entrada Cdd/Fab      ;366;RPP1C50;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;17:29;martins     ;            ;            ;            ;            ;01002;          ;     ;          ;     ;00193;0000000;00000   ;Rota         ;Promax         ;01/09/2025;Padronizada;00                                                            ;        171,69;        544
115580;PC_Fisica            ;366;RPP1C50;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;17:36;WMS         ;            ;            ;            ;            ;01002;          ;     ;          ;     ;00193;0176717;00000   ;             ;WMS            ;01/09/2025;Padronizada;00                                                            ;        171,69;           
115580;PC_Financeira        ;366;RPP1C50;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;17:36;FECH AUTO   ;            ;            ;            ;            ;01002;          ;     ;          ;     ;00193;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        171,69;           
115581;Gerado               ;022;OZE1021;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;17:15;gilvan      ;            ;            ;            ;            ;00329;          ;     ;          ;     ;00198;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        170,34;           
115581;Emitido              ;022;OZE1021;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;17:20;            ;            ;            ;            ;            ;00329;          ;     ;          ;     ;00198;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        170,34;           
115581;Carga Montada        ;022;OZE1021;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;21:42;WMS         ;            ;            ;            ;            ;00329;          ;     ;          ;     ;00198;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        170,34;           
115581;Carga Conferida      ;022;OZE1021;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;21:42;WMS         ;            ;            ;            ;            ;00329;          ;     ;          ;     ;00198;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        170,34;           
115581;Carregado            ;022;OZE1021;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;21:42;WMS         ;0           ;0           ;0           ;1           ;00043;30/08/2025;21:42;30/08/2025;21:42;00198;0284409;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        170,34;           
115581;Saida Cdd/Fab        ;022;OZE1021;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;08:16;martins     ;            ;            ;            ;            ;00043;          ;     ;          ;     ;00198;0000000;00000   ;Rota         ;Promax         ;01/09/2025;Padronizada;00                                                            ;        170,34;           
