Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
110361;Nao gera carregamento;000;       ;           ;                         ;               ;01/01/2025;02/01/2025;09:05;roberto     ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2025;           ;99                                                            ;          0,00;           
110361;PC_Fisica            ;000;       ;           ;                         ;               ;01/01/2025;02/01/2025;09:07;roberto     ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2025;           ;99                                                            ;          0,00;           
110361;PC_Financeira        ;000;       ;           ;                         ;               ;01/01/2025;02/01/2025;18:24;maisa.bf    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2025;           ;00                                                            ;          0,00;           
110362;Nao gera carregamento;000;       ;           ;                         ;               ;01/01/2025;02/01/2025;09:06;roberto     ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2025;           ;99                                                            ;          0,00;           
110362;PC_Fisica            ;000;       ;           ;                         ;               ;01/01/2025;02/01/2025;09:07;roberto     ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2025;           ;99                                                            ;          0,00;           
110362;PC_Financeira        ;000;       ;           ;                         ;               ;01/01/2025;02/01/2025;18:24;maisa.bf    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2025;           ;00                                                            ;          0,00;           
110363;Nao gera carregamento;000;       ;           ;                         ;               ;01/01/2025;02/01/2025;09:06;roberto     ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2025;           ;99                                                            ;          0,00;           
110363;PC_Fisica            ;000;       ;           ;                         ;               ;01/01/2025;02/01/2025;09:07;roberto     ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2025;           ;99                                                            ;          0,00;           
110363;PC_Financeira        ;000;       ;           ;                         ;               ;01/01/2025;02/01/2025;18:24;maisa.bf    ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2025;           ;00                                                            ;          0,00;           
110364;Nao gera carregamento;000;       ;           ;                         ;               ;01/01/2025;02/01/2025;09:06;roberto     ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2025;           ;99                                                            ;          0,00;           
