Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
111055;Gerado               ;082;PKR6303;Padronizada;Rota                     ;               ;01/02/2025;31/01/2025;21:05;thiago      ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00140;0000000;00000   ;             ;Promax         ;01/02/2025;Padronizada;00                                                            ;        308,65;           
111055;Emitido              ;082;PKR6303;Padronizada;Rota                     ;               ;01/02/2025;31/01/2025;21:12;            ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00140;0000000;00000   ;             ;Promax         ;01/02/2025;Padronizada;00                                                            ;        308,65;           
111055;Carga Montada        ;082;PKR6303;Padronizada;Rota                     ;               ;01/02/2025;31/01/2025;23:40;WMS         ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00140;0000000;00000   ;             ;Promax         ;01/02/2025;Padronizada;00                                                            ;        308,65;           
111055;Carga Conferida      ;082;PKR6303;Padronizada;Rota                     ;               ;01/02/2025;31/01/2025;23:49;WMS         ;            ;            ;            ;            ;00045;          ;     ;          ;     ;00140;0000000;00000   ;             ;Promax         ;01/02/2025;Padronizada;00                                                            ;        308,65;           
111055;Carregado            ;082;PKR6303;Padronizada;Rota                     ;               ;01/02/2025;31/01/2025;23:49;WMS         ;0           ;0           ;0           ;1           ;00314;01/02/2025;23:49;01/02/2025;23:49;00140;0248148;00000   ;             ;Promax         ;01/02/2025;Padronizada;00                                                            ;        308,65;           
111055;Saida Cdd/Fab        ;082;PKR6303;Padronizada;Rota                     ;               ;01/02/2025;01/02/2025;08:29;joelson     ;            ;            ;            ;            ;00314;          ;     ;          ;     ;00140;0000000;00000   ;Rota         ;Promax         ;01/02/2025;Padronizada;00                                                            ;        308,65;           
111055;Entrada Cdd/Fab      ;082;PKR6303;Padronizada;Rota                     ;               ;01/02/2025;01/02/2025;19:19;martins     ;            ;            ;            ;            ;00314;          ;     ;          ;     ;00140;0000000;00000   ;Rota         ;Promax         ;01/02/2025;Padronizada;00                                                            ;        308,65;        650
111055;PC_Fisica            ;082;PKR6303;Padronizada;Rota                     ;               ;01/02/2025;01/02/2025;19:28;WMS         ;            ;            ;            ;            ;00314;          ;     ;          ;     ;00140;0248310;00000   ;             ;WMS            ;01/02/2025;Padronizada;00                                                            ;        308,65;           
111055;PC_Financeira        ;082;PKR6303;Padronizada;Rota                     ;               ;01/02/2025;01/02/2025;19:29;maisa.bf    ;            ;            ;            ;            ;00314;          ;     ;          ;     ;00140;0000000;00000   ;             ;Promax         ;01/02/2025;Padronizada;00                                                            ;        308,65;           
111056;Gerado               ;336;OZD4576;Padronizada;Rota                     ;               ;01/02/2025;31/01/2025;21:05;thiago      ;            ;            ;            ;            ;00002;          ;     ;          ;     ;00028;0000000;00000   ;             ;Promax         ;01/02/2025;Padronizada;00                                                            ;        172,00;           
111056;Emitido              ;336;OZD4576;Padronizada;Rota                     ;               ;01/02/2025;31/01/2025;21:12;            ;            ;            ;            ;            ;00002;          ;     ;          ;     ;00028;0000000;00000   ;             ;Promax         ;01/02/2025;Padronizada;00                                                            ;        172,00;           
111056;Carga Montada        ;336;OZD4576;Padronizada;Rota                     ;               ;01/02/2025;01/02/2025;01:25;WMS         ;            ;            ;            ;            ;00002;          ;     ;          ;     ;00028;0000000;00000   ;             ;Promax         ;01/02/2025;Padronizada;00                                                            ;        172,00;           
111056;Carga Conferida      ;336;OZD4576;Padronizada;Rota                     ;               ;01/02/2025;01/02/2025;01:30;WMS         ;            ;            ;            ;            ;00002;          ;     ;          ;     ;00028;0000000;00000   ;             ;Promax         ;01/02/2025;Padronizada;00                                                            ;        172,00;           
111056;Carregado            ;336;OZD4576;Padronizada;Rota                     ;               ;01/02/2025;01/02/2025;01:30;WMS         ;0           ;0           ;0           ;1           ;01002;01/02/2025;01:30;01/02/2025;01:30;00028;0505377;00000   ;             ;Promax         ;01/02/2025;Padronizada;00                                                            ;        172,00;           
111056;Saida Cdd/Fab        ;336;OZD4576;Padronizada;Rota                     ;               ;01/02/2025;01/02/2025;08:18;joelson     ;            ;            ;            ;            ;01002;          ;     ;          ;     ;00028;0000000;00000   ;Rota         ;Promax         ;01/02/2025;Padronizada;00                                                            ;        172,00;           
111056;Entrada Cdd/Fab      ;336;OZD4576;Padronizada;Rota                     ;               ;01/02/2025;01/02/2025;16:45;joelson     ;            ;            ;            ;            ;01002;          ;     ;          ;     ;00028;0000000;00000   ;Rota         ;Promax         ;01/02/2025;Padronizada;00                                                            ;        172,00;        507
