Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
077210;Gerado               ;183;RPE5J36;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;18:27;reis        ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00248;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        215,87;           
077210;Emitido              ;183;RPE5J36;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;18:31;reis        ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00248;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        215,87;           
077210;Carga Montada        ;183;RPE5J36;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;22:07;WMS         ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00248;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        215,87;           
077210;Carga Conferida      ;183;RPE5J36;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;22:19;WMS         ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00248;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        215,87;           
077210;Carregado            ;183;RPE5J36;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;22:19;WMS         ;1           ;1           ;1           ;1           ;00218;01/03/2025;22:19;01/03/2025;22:19;00248;0149176;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        215,87;           
077210;Saida Cdd/Fab        ;183;RPE5J36;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;08:03;douglas     ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00248;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        215,87;           
077210;Entrada Cdd/Fab      ;183;RPE5J36;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;15:46;douglas     ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00248;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        215,87;        463
077210;PC_Fisica            ;183;RPE5J36;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;15:51;WMS         ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00248;0149459;00000   ;             ;WMS            ;01/03/2025;Padronizada;00                                                            ;        215,87;           
077210;PC_Financeira        ;183;RPE5J36;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;15:51;dias        ;            ;            ;            ;            ;00218;          ;     ;          ;     ;00248;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        215,87;           
077211;Gerado               ;219;SJP8E67;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;18:28;reis        ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00134;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        172,00;           
077211;Emitido              ;219;SJP8E67;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;18:31;reis        ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00134;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        172,00;           
077211;Carga Montada        ;219;SJP8E67;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;21:34;WMS         ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00134;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        172,00;           
077211;Carga Conferida      ;219;SJP8E67;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;21:45;WMS         ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00134;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        172,00;           
077211;Carregado            ;219;SJP8E67;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;21:45;WMS         ;1           ;1           ;1           ;1           ;00163;28/02/2025;21:45;28/02/2025;21:45;00134;0052806;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        172,00;           
077211;Saida Cdd/Fab        ;219;SJP8E67;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;08:10;douglas     ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00134;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        172,00;           
077211;Entrada Cdd/Fab      ;219;SJP8E67;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;14:31;douglas     ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00134;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        172,00;        381
077211;PC_Fisica            ;219;SJP8E67;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;14:32;WMS         ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00134;0052939;00000   ;             ;WMS            ;01/03/2025;Padronizada;00                                                            ;        172,00;           
077211;PC_Financeira        ;219;SJP8E67;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;14:37;dias        ;            ;            ;            ;            ;00163;          ;     ;          ;     ;00134;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        172,00;           
077212;Gerado               ;220;SJQ5D24;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;18:28;reis        ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00223;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        298,10;           
077212;Emitido              ;220;SJQ5D24;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;18:31;reis        ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00223;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        298,10;           
077212;Carga Montada        ;220;SJQ5D24;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;21:46;WMS         ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00223;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        298,10;           
077212;Carga Conferida      ;220;SJQ5D24;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;22:09;WMS         ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00223;0000000;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        298,10;           
077212;Carregado            ;137;RCS4I16;Padronizada;Rota                     ;               ;01/03/2025;28/02/2025;22:09;WMS         ;1           ;1           ;1           ;1           ;00166;01/03/2025;22:09;01/03/2025;22:09;00223;0206441;00000   ;             ;Promax         ;01/03/2025;Padronizada;00                                                            ;        298,10;           
077212;Saida Cdd/Fab        ;137;RCS4I16;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;08:03;douglas     ;            ;            ;            ;            ;00166;          ;     ;          ;     ;00223;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        298,10;           
077212;Entrada Cdd/Fab      ;137;RCS4I16;Padronizada;Rota                     ;               ;01/03/2025;01/03/2025;14:55;douglas     ;            ;            ;            ;            ;00166;          ;     ;          ;     ;00223;0000000;00000   ;Rota         ;Promax         ;01/03/2025;Padronizada;00                                                            ;        298,10;        412
