Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora
104293                            ;01/04/2024;    ;137792;005;    ;0063402;MOACIR                                            ;(74) 9961-9911 ;030;307;OZD4576;      89,66;    0,28;01/04/2024;32;ENTREGA ATRASADA (BUFFER)     ;   ;martins    ;17:42
104293                            ;01/04/2024;    ;137793;005;    ;0063402;MOACIR                                            ;(74) 9961-9911 ;030;307;OZD4576;     623,15;    0,88;01/04/2024;32;ENTREGA ATRASADA (BUFFER)     ;   ;martins    ;17:43
104293                            ;01/04/2024;    ;137794;005;    ;0063402;MOACIR                                            ;(74) 9961-9911 ;030;307;OZD4576;       8,04;    0,06;01/04/2024;32;ENTREGA ATRASADA (BUFFER)     ;   ;martins    ;17:43
104293                            ;01/04/2024;    ;137795;005;    ;0063402;MOACIR                                            ;(74) 9961-9911 ;030;307;OZD4576;      31,90;    0,04;01/04/2024;32;ENTREGA ATRASADA (BUFFER)     ;   ;martins    ;17:44
104293                            ;01/04/2024;    ;137804;005;    ;0001552;BAR  FA                                           ;(74)99927-0441 ;030;307;OZD4576;     488,41;    0,62;01/04/2024;32;ENTREGA ATRASADA (BUFFER)     ;   ;martins    ;17:40
104293                            ;01/04/2024;    ;137805;005;    ;0001552;BAR  FA                                           ;(74)99927-0441 ;030;307;OZD4576;       4,63;    0,00;01/04/2024;32;ENTREGA ATRASADA (BUFFER)     ;DER;martins    ;17:41
104294                            ;01/04/2024;    ;137832;005;    ;0002663;SUPERMERCADO BRASIL                               ;(74)99977-6026 ;080;830;PKR6303;    2008,70;    3,52;01/04/2024;41;Sem Vasilhame.                ;   ;sergio     ;19:41
104294                            ;01/04/2024;    ;137833;005;    ;0002663;SUPERMERCADO BRASIL                               ;(74)99977-6026 ;080;830;PKR6303;    1645,00;    2,10;01/04/2024;41;Sem Vasilhame.                ;   ;sergio     ;19:42
104294                            ;01/04/2024;    ;137834;005;    ;0002663;SUPERMERCADO BRASIL                               ;(74)99977-6026 ;080;830;PKR6303;     350,90;    0,46;01/04/2024;41;Sem Vasilhame.                ;   ;sergio     ;19:42
104294                            ;01/04/2024;    ;137835;005;    ;0002663;SUPERMERCADO BRASIL                               ;(74)99977-6026 ;080;830;PKR6303;      10,40;    0,02;01/04/2024;41;Sem Vasilhame.                ;   ;sergio     ;19:42
