Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
081316                            ;01/09/2025;    ;344913;003;    ;0014738;POINT DA COXINHA                                  ;(75)99129-5927 ;050;506;SJQ6G57;       5,33;    0,02;01/09/2025;42;Produto/Quantidade Errada     ;   ;douglas    ;15:25
081321                            ;01/09/2025;    ;345079;003;    ;0002187;BAR DA NANA                                       ;(75)99711-5097 ;050;500;PKL5364;     269,50;    0,34;01/09/2025;64;SEM VASILHAME                 ;   ;douglas    ;17:02
081322                            ;01/09/2025;    ;345110;003;    ;0018983;ADEGA DIST. JL                                    ;(11)94256-9653 ;050;504;SJQ6F87;     539,00;    0,69;01/09/2025;42;Produto/Quantidade Errada     ;   ;douglas    ;17:51
081336                            ;02/09/2025;    ;345162;003;    ;0018884;BALNEARIO DO RASO                                 ;(12)98834-0049 ;050;508;SJP8E67;     367,38;    0,39;02/09/2025;82;ENDERECO NAO ENCONTRADO       ;   ;douglas.rp ;17:24
081336                            ;02/09/2025;    ;345163;003;    ;0018884;BALNEARIO DO RASO                                 ;(12)98834-0049 ;050;508;SJP8E67;      39,83;    0,04;02/09/2025;82;ENDERECO NAO ENCONTRADO       ;   ;douglas.rp ;17:23
081346                            ;02/09/2025;    ;345547;003;    ;0013228;ESPACO ANDRADE                                    ;(75)99168-8581 ;050;507;OZC4855;    8344,81;    9,39;02/09/2025;42;Produto/Quantidade Errada     ;   ;douglas.rp ;16:09
081395                            ;04/09/2025;    ;346273;003;    ;0018414;BOTECO E RESTAURANTE                              ;(75)99190-2486 ;050;503;SJP8E67;     612,96;    0,68;04/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;douglas.rp ;16:50
081396                            ;04/09/2025;    ;346299;003;    ;0012218;JN DISTRIBUIDORA                                  ;(75)99978-1104 ;050;506;SJQ6F87;     308,59;    0,27;04/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;douglas.rp ;16:39
081396                            ;04/09/2025;    ;346300;003;    ;0012218;JN DISTRIBUIDORA                                  ;(75)99978-1104 ;050;506;SJQ6F87;    1778,70;    2,27;04/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;douglas.rp ;16:39
081396                            ;04/09/2025;    ;346301;003;    ;0012218;JN DISTRIBUIDORA                                  ;(75)99978-1104 ;050;506;SJQ6F87;     612,90;    0,64;04/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;douglas.rp ;16:40
081398                            ;04/09/2025;    ;346380;003;    ;0013505;LEILA BOLOS E DOCES                               ;(75)99888-0931 ;050;507;RCS4I16;     186,30;    0,32;04/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas.rp ;15:48
081408                            ;04/09/2025;    ;346822;003;    ;0015188;S S DISTRIBUIDORA                                 ;(75)99989-3413 ;070;751;SJQ7I72;    4672,47;    8,11;04/09/2025;70;CLIENTE CANCELOU              ;   ;edson      ;18:26
081408                            ;04/09/2025;    ;346823;003;    ;0015188;S S DISTRIBUIDORA                                 ;(75)99989-3413 ;070;751;SJQ7I72;     136,45;    0,13;04/09/2025;70;CLIENTE CANCELOU              ;DER;edson      ;18:27
081427                            ;05/09/2025;    ;347125;003;    ;0005006;MERC E PADARIA PH                                 ;(75) 8211-8590 ;050;505;SJQ5D24;     185,59;    0,22;05/09/2025;50;CARGA ERRADA ARMAZEM          ;   ;daniella   ;15:26
081429                            ;05/09/2025;    ;347211;003;    ;0018606;BAR E MERCEARIA                                   ;(75)99981-0496 ;050;507;RCS4I16;    1950,89;    2,34;06/09/2025;70;CLIENTE CANCELOU              ;   ;douglas.rp ;11:58
081429                            ;05/09/2025;    ;347212;003;    ;0018606;BAR E MERCEARIA                                   ;(75)99981-0496 ;050;507;RCS4I16;     161,70;    0,20;06/09/2025;70;CLIENTE CANCELOU              ;   ;douglas.rp ;11:58
081458                            ;06/09/2025;    ;347773;003;    ;0014627;RM MERCEARIA CIA                                  ;(75)99849-9969 ;050;508;SJP7G64;      32,16;    0,12;06/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas.rp ;16:25
081467                            ;08/09/2025;    ;347914;003;    ;0010872;MERCADINHO BARBOSA                                ;(75)99872-0397 ;070;750;RPH8B48;   14990,00;   14,40;08/09/2025;42;Produto/Quantidade Errada     ;   ;douglas.rp ;15:56
081468                            ;08/09/2025;    ;347971;003;    ;0018098;SMART MIX                                         ;(75)99950-2332 ;050;507;SJQ7I72;    7427,79;    7,33;08/09/2025;42;Produto/Quantidade Errada     ;   ;douglas.rp ;15:25
081469                            ;08/09/2025;    ;348020;003;    ;0013654;MER PAI E FILHO                                   ;(79)99850-7229 ;050;509;RCS4I16;     641,90;    0,82;09/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;daniella   ;13:50
081470                            ;08/09/2025;    ;348053;003;    ;0017891;EMPORIO DA CERVEJA                                ;(71)99156-9636 ;050;503;RPP6G96;     254,58;    0,24;08/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;19:44
081470                            ;08/09/2025;    ;348056;003;    ;0016737;RESTAURANTE PRATO CH                              ;(75)99277-9826 ;050;503;RPP6G96;     869,40;    0,86;08/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;19:46
081470                            ;08/09/2025;    ;348057;003;    ;0016737;RESTAURANTE PRATO CH                              ;(75)99277-9826 ;050;503;RPP6G96;      28,32;    0,12;08/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;19:45
081472                            ;08/09/2025;    ;348137;003;    ;0019038;BETEL SUPERMERCADO                                ;(75)98222-9026 ;050;501;SJP7G64;     191,51;    0,50;08/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;douglas.rp ;14:52
081483                            ;09/09/2025;    ;348317;003;    ;0018418;MERCEARIA E BAR NOVA                              ;(11)96750-7153 ;050;502;RPP9G99;     680,01;    0,87;09/09/2025;87;TEMPO INSUFICIENTE            ;   ;pedrocosta ;19:31
081483                            ;09/09/2025;    ;348318;003;    ;0018418;MERCEARIA E BAR NOVA                              ;(11)96750-7153 ;050;502;RPP9G99;     140,32;    0,18;09/09/2025;87;TEMPO INSUFICIENTE            ;   ;pedrocosta ;19:30
081489                            ;09/09/2025;    ;348568;003;    ;0019214;BAR DO ALDENI                                     ;(79)99865-0251 ;050;504;PKP6178;     157,68;    0,42;09/09/2025;87;TEMPO INSUFICIENTE            ;   ;daniella   ;17:29
081504                            ;10/09/2025;    ;348852;003;    ;0017301;PIZZARIA NAPOLY E PU                              ;(75)99825-8890 ;070;750;SJP8E67;     131,60;    0,36;10/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas.rp ;17:13
081505                            ;10/09/2025;    ;348865;003;    ;0018158;O PALADAR                                         ;(75)99879-0969 ;050;506;SJQ7I72;     985,74;    0,87;10/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas.rp ;16:  
081505                            ;10/09/2025;    ;348866;003;    ;0018158;O PALADAR                                         ;(75)99879-0969 ;050;506;SJQ7I72;     157,16;    0,07;10/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas.rp ;16:  
081515                            ;10/09/2025;    ;349332;003;    ;0017779;PIZZARIA MAGUILA                                  ;(75)99198-4734 ;050;501;PGO7569;     560,30;    1,09;10/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas.rp ;17:04
081529                            ;11/09/2025;    ;349513;003;    ;0017591;DISK DA MARINALVA                                 ;(75)99817-0346 ;050;506;RPH8B48;     887,50;    1,05;11/09/2025;42;Produto/Quantidade Errada     ;   ;daniella   ;16:38
