Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
197548;Gerado               ;033;QYI7A36;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;20:00;viniciusg   ;            ;            ;            ;            ;00260;          ;     ;          ;     ;00023;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        275,59;           
197548;Emitido              ;033;QYI7A36;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;20:05;            ;            ;            ;            ;            ;00260;          ;     ;          ;     ;00023;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        275,59;           
197548;Carga Montada        ;033;QYI7A36;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;23:12;WMS         ;            ;            ;            ;            ;00260;          ;     ;          ;     ;00023;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        275,59;           
197548;Carga Conferida      ;033;QYI7A36;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;23:12;WMS         ;            ;            ;            ;            ;00260;          ;     ;          ;     ;00023;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        275,59;           
197548;Carregado            ;033;QYI7A36;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;23:12;WMS         ;0           ;0           ;0           ;0           ;00575;02/05/2026;23:12;02/05/2026;23:12;00023;0097064;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        275,59;           
197548;Saida Cdd/Fab        ;033;QYI7A36;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;08:05;portaria1.p ;            ;            ;            ;            ;00575;          ;     ;          ;     ;00023;0000000;00000   ;Rota         ;Promax         ;02/05/2026;Padronizada;00                                                            ;        275,59;           
197548;Entrada Cdd/Fab      ;033;QYI7A36;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;19:30;luis.pe     ;            ;            ;            ;            ;00575;          ;     ;          ;     ;00023;0000000;00000   ;Rota         ;Promax         ;02/05/2026;Padronizada;00                                                            ;        275,59;        685
197548;PC_Financeira        ;033;QYI7A36;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;19:48;brenda      ;            ;            ;            ;            ;00575;          ;     ;          ;     ;00023;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        275,59;           
197548;PC_Fisica            ;033;QYI7A36;Padronizada;Rota                     ;               ;02/05/2026;02/05/2026;21:31;WMS         ;            ;            ;            ;            ;00575;          ;     ;          ;     ;00023;0097101;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        275,59;           
197549;Gerado               ;132;PDC0246;Padronizada;Rota                     ;               ;02/05/2026;30/04/2026;20:00;viniciusg   ;            ;            ;            ;            ;00244;          ;     ;          ;     ;00033;0000000;00000   ;             ;Promax         ;02/05/2026;Padronizada;00                                                            ;        198,87;           
