Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
118401;Emitido              ;000;       ;           ;                         ;               ;01/01/2026;31/12/2025;19:50;            ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2026;           ;00                                                            ;          0,00;           
118401;Nao gera carregamento;000;       ;           ;                         ;               ;01/01/2026;31/12/2025;19:50;            ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2026;           ;99                                                            ;          0,00;           
118401;PC_Fisica            ;000;       ;           ;                         ;               ;01/01/2026;31/12/2025;19:50;alyson      ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2026;           ;00                                                            ;          0,00;           
118401;PC_Financeira        ;000;       ;           ;                         ;               ;01/01/2026;31/12/2025;19:50;alyson      ;            ;            ;            ;            ;00000;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;01/01/2026;           ;00                                                            ;          0,00;           
118402;Gerado               ;371;RPZ7F35;Padronizada;Puxada                   ;               ;01/01/2026;01/01/2026;15:46;roberto     ;            ;            ;            ;            ;01016;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
118402;Carga Montada        ;371;RPZ7F35;Padronizada;Puxada                   ;               ;01/01/2026;01/01/2026;16:10;roberto     ;            ;            ;            ;            ;01016;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
118402;Carregado            ;371;RPZ7F35;Padronizada;Rota                     ;               ;01/01/2026;01/01/2026;16:11;roberto     ;            ;            ;            ;            ;00090;01/01/2026;16:11;01/01/2026;16:11;00000;0364326;00001   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
118402;Saida Cdd/Fab        ;371;RPZ7F35;Padronizada;Rota                     ;               ;01/01/2026;02/01/2026;05:54;joelson     ;            ;            ;            ;            ;00090;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
118402;Entrada Cdd/Fab      ;371;RPZ7F35;Padronizada;Rota                     ;               ;01/01/2026;02/01/2026;13:35;jhon.pe     ;            ;            ;            ;            ;00090;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;        461
118402;PC_Fisica            ;371;RPZ7F35;Padronizada;Rota                     ;               ;01/01/2026;02/01/2026;13:44;roberto     ;            ;            ;            ;            ;00090;          ;     ;          ;     ;00000;0364957;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
118402;PC_Financeira        ;371;RPZ7F35;Padronizada;Rota                     ;               ;01/01/2026;02/01/2026;13:50;brenda      ;            ;            ;            ;            ;00090;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;02/01/2026;Padronizada;00                                                            ;          0,00;           
118403;Gerado               ;342;RPR1F86;Padronizada;Puxada                   ;               ;01/01/2026;01/01/2026;15:50;roberto     ;            ;            ;            ;            ;01003;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;03/01/2026;Padronizada;00                                                            ;          0,00;           
118403;Carga Montada        ;342;RPR1F86;Padronizada;Puxada                   ;               ;01/01/2026;01/01/2026;16:14;roberto     ;            ;            ;            ;            ;01003;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;03/01/2026;Padronizada;00                                                            ;          0,00;           
118403;Carregado            ;342;RPR1F86;Padronizada;Rota                     ;               ;01/01/2026;01/01/2026;16:14;roberto     ;            ;            ;            ;            ;01003;01/01/2026;16:14;01/01/2026;16:14;00000;0412075;00001   ;             ;Promax         ;03/01/2026;Padronizada;00                                                            ;          0,00;           
118403;Saida Cdd/Fab        ;342;RPR1F86;Padronizada;Rota                     ;               ;01/01/2026;02/01/2026;03:14;joelson     ;            ;            ;            ;            ;01003;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;03/01/2026;Padronizada;00                                                            ;          0,00;           
118403;Entrada Cdd/Fab      ;342;RPR1F86;Padronizada;Rota                     ;               ;01/01/2026;03/01/2026;08:58;martins     ;            ;            ;            ;            ;01003;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;03/01/2026;Padronizada;00                                                            ;          0,00;       1784
118403;PC_Fisica            ;342;RPR1F86;Padronizada;Rota                     ;               ;01/01/2026;03/01/2026;09:04;roberto     ;            ;            ;            ;            ;01003;          ;     ;          ;     ;00000;0412821;00000   ;             ;Promax         ;03/01/2026;Padronizada;00                                                            ;          0,00;           
118403;PC_Financeira        ;342;RPR1F86;Padronizada;Rota                     ;               ;01/01/2026;03/01/2026;13:44;brenda      ;            ;            ;            ;            ;01003;          ;     ;          ;     ;00000;0000000;00000   ;             ;Promax         ;03/01/2026;Padronizada;00                                                            ;          0,00;           
