Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
191733;Gerado               ;092;RZW8I16;Especial   ;Rota                     ;               ;01/11/2025;31/10/2025;19:35;viniciusg   ;            ;            ;            ;            ;00248;          ;     ;          ;     ;00027;0000000;00000   ;             ;Promax         ;01/11/2025;Especial   ;00                                                            ;         55,36;           
191733;Emitido              ;092;RZW8I16;Especial   ;Rota                     ;               ;01/11/2025;31/10/2025;19:43;            ;            ;            ;            ;            ;00248;          ;     ;          ;     ;00027;0000000;00000   ;             ;Promax         ;01/11/2025;Especial   ;00                                                            ;         55,36;           
191733;Carga Montada        ;092;RZW8I16;Especial   ;Rota                     ;               ;01/11/2025;31/10/2025;21:46;WMS         ;            ;            ;            ;            ;00248;          ;     ;          ;     ;00027;0000000;00000   ;             ;Promax         ;01/11/2025;Especial   ;00                                                            ;         55,36;           
191733;Carga Conferida      ;092;RZW8I16;Especial   ;Rota                     ;               ;01/11/2025;31/10/2025;21:59;WMS         ;            ;            ;            ;            ;00248;          ;     ;          ;     ;00027;0000000;00000   ;             ;Promax         ;01/11/2025;Especial   ;00                                                            ;         55,36;           
191733;Carregado            ;092;RZW8I16;Especial   ;Rota                     ;               ;01/11/2025;31/10/2025;21:59;WMS         ;0           ;0           ;0           ;0           ;00248;01/11/2025;21:59;01/11/2025;21:59;00027;0033866;00000   ;             ;Promax         ;01/11/2025;Especial   ;00                                                            ;         55,36;           
191733;Saida Cdd/Fab        ;092;RZW8I16;Especial   ;Rota                     ;               ;01/11/2025;01/11/2025;08:03;portariape  ;            ;            ;            ;            ;00248;          ;     ;          ;     ;00027;0000000;00000   ;Rota         ;Promax         ;01/11/2025;Especial   ;00                                                            ;         55,36;           
191733;Entrada Cdd/Fab      ;092;RZW8I16;Especial   ;Rota                     ;               ;01/11/2025;01/11/2025;13:47;evanete     ;            ;            ;            ;            ;00248;          ;     ;          ;     ;00027;0000000;00000   ;Rota         ;Promax         ;01/11/2025;Especial   ;00                                                            ;         55,36;        344
191733;PC_Financeira        ;092;RZW8I16;Especial   ;Rota                     ;               ;01/11/2025;01/11/2025;13:55;machado     ;            ;            ;            ;            ;00248;          ;     ;          ;     ;00027;0000000;00000   ;             ;Promax         ;01/11/2025;Especial   ;00                                                            ;         55,36;           
191733;PC_Fisica            ;092;RZW8I16;Especial   ;Rota                     ;               ;01/11/2025;01/11/2025;13:56;WMS         ;            ;            ;            ;            ;00248;          ;     ;          ;     ;00027;0033894;00000   ;             ;WMS            ;01/11/2025;Especial   ;00                                                            ;         55,36;           
191734;Gerado               ;223;RZH6B16;Especial   ;Rota                     ;               ;01/11/2025;31/10/2025;19:35;viniciusg   ;            ;            ;            ;            ;00249;          ;     ;          ;     ;00043;0000000;00000   ;             ;Promax         ;01/11/2025;Especial   ;00                                                            ;         54,81;           
191734;Emitido              ;223;RZH6B16;Especial   ;Rota                     ;               ;01/11/2025;31/10/2025;19:43;            ;            ;            ;            ;            ;00249;          ;     ;          ;     ;00043;0000000;00000   ;             ;Promax         ;01/11/2025;Especial   ;00                                                            ;         54,81;           
191734;Carga Montada        ;223;RZH6B16;Especial   ;Rota                     ;               ;01/11/2025;31/10/2025;23:30;WMS         ;            ;            ;            ;            ;00249;          ;     ;          ;     ;00043;0000000;00000   ;             ;Promax         ;01/11/2025;Especial   ;00                                                            ;         54,81;           
191734;Carga Conferida      ;223;RZH6B16;Especial   ;Rota                     ;               ;01/11/2025;31/10/2025;23:30;WMS         ;            ;            ;            ;            ;00249;          ;     ;          ;     ;00043;0000000;00000   ;             ;Promax         ;01/11/2025;Especial   ;00                                                            ;         54,81;           
191734;Carregado            ;223;RZH6B16;Especial   ;Rota                     ;               ;01/11/2025;31/10/2025;23:30;WMS         ;0           ;0           ;0           ;0           ;00249;01/11/2025;23:30;01/11/2025;23:30;00043;0049063;00000   ;             ;Promax         ;01/11/2025;Especial   ;00                                                            ;         54,81;           
