Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
189731;Gerado               ;396;SOO4E09;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;15:20;viniciusg   ;            ;            ;            ;            ;00040;          ;     ;          ;     ;00070;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        158,31;           
189731;Emitido              ;396;SOO4E09;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;16:02;            ;            ;            ;            ;            ;00040;          ;     ;          ;     ;00070;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        158,31;           
189731;Carga Montada        ;396;SOO4E09;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;19:29;WMS         ;            ;            ;            ;            ;00040;          ;     ;          ;     ;00070;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        158,31;           
189731;Carga Conferida      ;396;SOO4E09;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;20:46;WMS         ;            ;            ;            ;            ;00040;          ;     ;          ;     ;00070;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        158,31;           
189731;Carregado            ;396;SOO4E09;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;20:46;WMS         ;0           ;0           ;0           ;0           ;00040;30/08/2025;20:46;30/08/2025;20:46;00070;0006808;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        158,31;           
189731;Saida Cdd/Fab        ;396;SOO4E09;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;08:11;portariape  ;            ;            ;            ;            ;00040;          ;     ;          ;     ;00070;0000000;00000   ;Rota         ;Promax         ;01/09/2025;Padronizada;00                                                            ;        158,31;           
189731;Entrada Cdd/Fab      ;396;SOO4E09;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;14:53;lucianob    ;            ;            ;            ;            ;00040;          ;     ;          ;     ;00070;0000000;00000   ;Rota         ;Promax         ;01/09/2025;Padronizada;00                                                            ;        158,31;        402
189731;PC_Financeira        ;396;SOO4E09;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;14:54;machado     ;            ;            ;            ;            ;00040;          ;     ;          ;     ;00070;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        158,31;           
189731;PC_Fisica            ;396;SOO4E09;Padronizada;Rota                     ;               ;01/09/2025;01/09/2025;14:56;WMS         ;            ;            ;            ;            ;00040;          ;     ;          ;     ;00070;0006881;00000   ;             ;WMS            ;01/09/2025;Padronizada;00                                                            ;        158,31;           
189732;Gerado               ;243;RZN5A62;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;15:20;viniciusg   ;            ;            ;            ;            ;00212;          ;     ;          ;     ;00237;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        379,59;           
189732;Emitido              ;243;RZN5A62;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;16:02;            ;            ;            ;            ;            ;00212;          ;     ;          ;     ;00237;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        379,59;           
189732;Carga Montada        ;243;RZN5A62;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;19:55;WMS         ;            ;            ;            ;            ;00212;          ;     ;          ;     ;00237;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        379,59;           
189732;Carga Conferida      ;243;RZN5A62;Padronizada;Rota                     ;               ;01/09/2025;30/08/2025;21:40;WMS         ;            ;            ;            ;            ;00212;          ;     ;          ;     ;00237;0000000;00000   ;             ;Promax         ;01/09/2025;Padronizada;00                                                            ;        379,59;           
